Year,Month,Day,Hour,Minute,DNI
1999,1,5,5,0,0
1999,1,5,5,30,0
1999,1,5,6,0,0
1999,1,5,6,30,0
1999,1,5,7,0,0
1999,1,5,7,30,35
1999,1,5,8,0,96
1999,1,5,8,30,231
1999,1,5,9,0,894
1999,1,5,9,30,949
1999,1,5,10,0,987
1999,1,5,10,30,1013
1999,1,5,11,0,1029
1999,1,5,11,30,1041
1999,1,5,12,0,1044
1999,1,5,12,30,1047
1999,1,5,13,0,1040
1999,1,5,13,30,1034
1999,1,5,14,0,1016
1999,1,5,14,30,1000
1999,1,5,15,0,969
1999,1,5,15,30,936
1999,1,5,16,0,881
1999,1,5,16,30,814
1999,1,5,17,0,702
1999,1,5,17,30,529
1999,1,5,18,0,200
1999,1,5,18,30,0
1999,1,5,19,0,0
1999,1,5,19,30,0
1999,1,5,20,0,0
1999,1,5,20,30,0
1999,1,5,21,0,0
1999,1,5,21,30,0
1999,1,5,22,0,0
1999,1,5,22,30,0
1999,1,5,23,0,0
1999,1,5,23,30,0
1999,1,6,0,0,0
1999,1,6,0,30,0
1999,1,6,1,0,0
1999,1,6,1,30,0
1999,1,6,2,0,0
1999,1,6,2,30,0
1999,1,6,3,0,0
1999,1,6,3,30,0
1999,1,6,4,0,0
1999,1,6,4,30,0
1999,1,6,5,0,0
1999,1,6,5,30,0
1999,1,6,6,0,0
1999,1,6,6,30,0
1999,1,6,7,0,0
1999,1,6,7,30,341
1999,1,6,8,0,637
1999,1,6,8,30,786
1999,1,6,9,0,878
1999,1,6,9,30,935
1999,1,6,10,0,972
1999,1,6,10,30,999
1999,1,6,11,0,1013
1999,1,6,11,30,1025
1999,1,6,12,0,1026
1999,1,6,12,30,1029
1999,1,6,13,0,1020
1999,1,6,13,30,1014
1999,1,6,14,0,994
1999,1,6,14,30,977
1999,1,6,15,0,945
1999,1,6,15,30,911
1999,1,6,16,0,854
1999,1,6,16,30,785
1999,1,6,17,0,671
1999,1,6,17,30,497
1999,1,6,18,0,178
1999,1,6,18,30,0
1999,1,6,19,0,0
1999,1,6,19,30,0
1999,1,6,20,0,0
1999,1,6,20,30,0
1999,1,6,21,0,0
1999,1,6,21,30,0
1999,1,6,22,0,0
1999,1,6,22,30,0
1999,1,6,23,0,0
1999,1,6,23,30,0
1999,1,7,0,0,0
1999,1,7,0,30,0
1999,1,7,1,0,0
1999,1,7,1,30,0
1999,1,7,2,0,0
1999,1,7,2,30,0
1999,1,7,3,0,0
1999,1,7,3,30,0
1999,1,7,4,0,0
1999,1,7,4,30,0
1999,1,7,5,0,0
1999,1,7,5,30,0
1999,1,7,6,0,0
1999,1,7,6,30,0
1999,1,7,7,0,0
1999,1,7,7,30,374
1999,1,7,8,0,664
1999,1,7,8,30,808
1999,1,7,9,0,893
1999,1,7,9,30,947
1999,1,7,10,0,983
1999,1,7,10,30,1009
1999,1,7,11,0,1024
1999,1,7,11,30,1036
1999,1,7,12,0,1039
1999,1,7,12,30,1042
1999,1,7,13,0,1037
1999,1,7,13,30,1031
1999,1,7,14,0,1016
1999,1,7,14,30,1000
1999,1,7,15,0,973
1999,1,7,15,30,942
1999,1,7,16,0,892
1999,1,7,16,30,828
1999,1,7,17,0,724
1999,1,7,17,30,559
1999,1,7,18,0,237
1999,1,7,18,30,0
1999,1,7,19,0,0
1999,1,7,19,30,0
1999,1,7,20,0,0
1999,1,7,20,30,0
1999,1,7,21,0,0
1999,1,7,21,30,0
1999,1,7,22,0,0
1999,1,7,22,30,0
1999,1,7,23,0,0
1999,1,7,23,30,0
1999,1,8,0,0,0
1999,1,8,0,30,0
1999,1,8,1,0,0
1999,1,8,1,30,0
1999,1,8,2,0,0
1999,1,8,2,30,0
1999,1,8,3,0,0
1999,1,8,3,30,0
1999,1,8,4,0,0
1999,1,8,4,30,0
1999,1,8,5,0,0
1999,1,8,5,30,0
1999,1,8,6,0,0
1999,1,8,6,30,0
1999,1,8,7,0,0
1999,1,8,7,30,345
1999,1,8,8,0,638
1999,1,8,8,30,787
1999,1,8,9,0,876
1999,1,8,9,30,934
1999,1,8,10,0,973
1999,1,8,10,30,1001
1999,1,8,11,0,1019
1999,1,8,11,30,1032
1999,1,8,12,0,1037
1999,1,8,12,30,1040
1999,1,8,13,0,1035
1999,1,8,13,30,1029
1999,1,8,14,0,1012
1999,1,8,14,30,996
1999,1,8,15,0,966
1999,1,8,15,30,934
1999,1,8,16,0,882
1999,1,8,16,30,818
1999,1,8,17,0,717
1999,1,8,17,30,552
1999,1,8,18,0,241
1999,1,8,18,30,0
1999,1,8,19,0,0
1999,1,8,19,30,0
1999,1,8,20,0,0
1999,1,8,20,30,0
1999,1,8,21,0,0
1999,1,8,21,30,0
1999,1,8,22,0,0
1999,1,8,22,30,0
1999,1,8,23,0,0
1999,1,8,23,30,0
1999,1,9,0,0,0
1999,1,9,0,30,0
1999,1,9,1,0,0
1999,1,9,1,30,0
1999,1,9,2,0,0
1999,1,9,2,30,0
1999,1,9,3,0,0
1999,1,9,3,30,0
1999,1,9,4,0,0
1999,1,9,4,30,0
1999,1,9,5,0,0
1999,1,9,5,30,0
1999,1,9,6,0,0
1999,1,9,6,30,0
1999,1,9,7,0,0
1999,1,9,7,30,335
1999,1,9,8,0,638
1999,1,9,8,30,788
1999,1,9,9,0,878
1999,1,9,9,30,935
1999,1,9,10,0,972
1999,1,9,10,30,999
1999,1,9,11,0,1014
1999,1,9,11,30,1027
1999,1,9,12,0,1028
1999,1,9,12,30,1031
1999,1,9,13,0,1021
1999,1,9,13,30,1016
1999,1,9,14,0,999
1999,1,9,14,30,983
1999,1,9,15,0,957
1999,1,9,15,30,925
1999,1,9,16,0,878
1999,1,9,16,30,813
1999,1,9,17,0,711
1999,1,9,17,30,545
1999,1,9,18,0,227
1999,1,9,18,30,0
1999,1,9,19,0,0
1999,1,9,19,30,0
1999,1,9,20,0,0
1999,1,9,20,30,0
1999,1,9,21,0,0
1999,1,9,21,30,0
1999,1,9,22,0,0
1999,1,9,22,30,0
1999,1,9,23,0,0
1999,1,9,23,30,0
1999,1,10,0,0,0
1999,1,10,0,30,0
1999,1,10,1,0,0
1999,1,10,1,30,0
1999,1,10,2,0,0
1999,1,10,2,30,0
1999,1,10,3,0,0
1999,1,10,3,30,0
1999,1,10,4,0,0
1999,1,10,4,30,0
1999,1,10,5,0,0
1999,1,10,5,30,0
1999,1,10,6,0,0
1999,1,10,6,30,0
1999,1,10,7,0,0
1999,1,10,7,30,233
1999,1,10,8,0,556
1999,1,10,8,30,0
1999,1,10,9,0,41
1999,1,10,9,30,52
1999,1,10,10,0,126
1999,1,10,10,30,178
1999,1,10,11,0,975
1999,1,10,11,30,989
1999,1,10,12,0,993
1999,1,10,12,30,996
1999,1,10,13,0,987
1999,1,10,13,30,981
1999,1,10,14,0,961
1999,1,10,14,30,943
1999,1,10,15,0,906
1999,1,10,15,30,871
1999,1,10,16,0,812
1999,1,10,16,30,741
1999,1,10,17,0,634
1999,1,10,17,30,464
1999,1,10,18,0,169
1999,1,10,18,30,0
1999,1,10,19,0,0
1999,1,10,19,30,0
1999,1,10,20,0,0
1999,1,10,20,30,0
1999,1,10,21,0,0
1999,1,10,21,30,0
1999,1,10,22,0,0
1999,1,10,22,30,0
1999,1,10,23,0,0
1999,1,10,23,30,0
1999,1,11,0,0,0
1999,1,11,0,30,0
1999,1,11,1,0,0
1999,1,11,1,30,0
1999,1,11,2,0,0
1999,1,11,2,30,0
1999,1,11,3,0,0
1999,1,11,3,30,0
1999,1,11,4,0,0
1999,1,11,4,30,0
1999,1,11,5,0,0
1999,1,11,5,30,0
1999,1,11,6,0,0
1999,1,11,6,30,0
1999,1,11,7,0,0
1999,1,11,7,30,415
1999,1,11,8,0,721
1999,1,11,8,30,862
1999,1,11,9,0,949
1999,1,11,9,30,1000
1999,1,11,10,0,1035
1999,1,11,10,30,1059
1999,1,11,11,0,1073
1999,1,11,11,30,1083
1999,1,11,12,0,1087
1999,1,11,12,30,1089
1999,1,11,13,0,1084
1999,1,11,13,30,1078
1999,1,11,14,0,1065
1999,1,11,14,30,1050
1999,1,11,15,0,1026
1999,1,11,15,30,997
1999,1,11,16,0,953
1999,1,11,16,30,895
1999,1,11,17,0,800
1999,1,11,17,30,649
1999,1,11,18,0,343
1999,1,11,18,30,0
1999,1,11,19,0,0
1999,1,11,19,30,0
1999,1,11,20,0,0
1999,1,11,20,30,0
1999,1,11,21,0,0
1999,1,11,21,30,0
1999,1,11,22,0,0
1999,1,11,22,30,0
1999,1,11,23,0,0
1999,1,11,23,30,0
1999,1,12,0,0,0
1999,1,12,0,30,0
1999,1,12,1,0,0
1999,1,12,1,30,0
1999,1,12,2,0,0
1999,1,12,2,30,0
1999,1,12,3,0,0
1999,1,12,3,30,0
1999,1,12,4,0,0
1999,1,12,4,30,0
1999,1,12,5,0,0
1999,1,12,5,30,0
1999,1,12,6,0,0
1999,1,12,6,30,0
1999,1,12,7,0,0
1999,1,12,7,30,366
1999,1,12,8,0,664
1999,1,12,8,30,811
1999,1,12,9,0,897
1999,1,12,9,30,952
1999,1,12,10,0,987
1999,1,12,10,30,1013
1999,1,12,11,0,1026
1999,1,12,11,30,1038
1999,1,12,12,0,1039
1999,1,12,12,30,1042
1999,1,12,13,0,1033
1999,1,12,13,30,1027
1999,1,12,14,0,1007
1999,1,12,14,30,991
1999,1,12,15,0,957
1999,1,12,15,30,925
1999,1,12,16,0,868
1999,1,12,16,30,802
1999,1,12,17,0,692
1999,1,12,17,30,530
1999,1,12,18,0,232
1999,1,12,18,30,0
1999,1,12,19,0,0
1999,1,12,19,30,0
1999,1,12,20,0,0
1999,1,12,20,30,0
1999,1,12,21,0,0
1999,1,12,21,30,0
1999,1,12,22,0,0
1999,1,12,22,30,0
1999,1,12,23,0,0
1999,1,12,23,30,0
1999,1,13,0,0,0
1999,1,13,0,30,0
1999,1,13,1,0,0
1999,1,13,1,30,0
1999,1,13,2,0,0
1999,1,13,2,30,0
1999,1,13,3,0,0
1999,1,13,3,30,0
1999,1,13,4,0,0
1999,1,13,4,30,0
1999,1,13,5,0,0
1999,1,13,5,30,0
1999,1,13,6,0,0
1999,1,13,6,30,0
1999,1,13,7,0,0
1999,1,13,7,30,314
1999,1,13,8,0,617
1999,1,13,8,30,772
1999,1,13,9,0,863
1999,1,13,9,30,922
1999,1,13,10,0,960
1999,1,13,10,30,988
1999,1,13,11,0,1004
1999,1,13,11,30,1017
1999,1,13,12,0,1020
1999,1,13,12,30,1023
1999,1,13,13,0,1017
1999,1,13,13,30,1011
1999,1,13,14,0,994
1999,1,13,14,30,978
1999,1,13,15,0,945
1999,1,13,15,30,913
1999,1,13,16,0,861
1999,1,13,16,30,795
1999,1,13,17,0,697
1999,1,13,17,30,537
1999,1,13,18,0,255
1999,1,13,18,30,0
1999,1,13,19,0,0
1999,1,13,19,30,0
1999,1,13,20,0,0
1999,1,13,20,30,0
1999,1,13,21,0,0
1999,1,13,21,30,0
1999,1,13,22,0,0
1999,1,13,22,30,0
1999,1,13,23,0,0
1999,1,13,23,30,0
1999,1,14,0,0,0
1999,1,14,0,30,0
1999,1,14,1,0,0
1999,1,14,1,30,0
1999,1,14,2,0,0
1999,1,14,2,30,0
1999,1,14,3,0,0
1999,1,14,3,30,0
1999,1,14,4,0,0
1999,1,14,4,30,0
1999,1,14,5,0,0
1999,1,14,5,30,0
1999,1,14,6,0,0
1999,1,14,6,30,0
1999,1,14,7,0,0
1999,1,14,7,30,277
1999,1,14,8,0,571
1999,1,14,8,30,730
1999,1,14,9,0,819
1999,1,14,9,30,882
1999,1,14,10,0,918
1999,1,14,10,30,949
1999,1,14,11,0,962
1999,1,14,11,30,977
1999,1,14,12,0,976
1999,1,14,12,30,979
1999,1,14,13,0,964
1999,1,14,13,30,958
1999,1,14,14,0,929
1999,1,14,14,30,910
1999,1,14,15,0,859
1999,1,14,15,30,107
1999,1,14,16,0,323
1999,1,14,16,30,332
1999,1,14,17,0,78
1999,1,14,17,30,36
1999,1,14,18,0,0
1999,1,14,18,30,0
1999,1,14,19,0,0
1999,1,14,19,30,0
1999,1,14,20,0,0
1999,1,14,20,30,0
1999,1,14,21,0,0
1999,1,14,21,30,0
1999,1,14,22,0,0
1999,1,14,22,30,0
1999,1,14,23,0,0
1999,1,14,23,30,0
1999,1,15,0,0,0
1999,1,15,0,30,0
1999,1,15,1,0,0
1999,1,15,1,30,0
1999,1,15,2,0,0
1999,1,15,2,30,0
1999,1,15,3,0,0
1999,1,15,3,30,0
1999,1,15,4,0,0
1999,1,15,4,30,0
1999,1,15,5,0,0
1999,1,15,5,30,0
1999,1,15,6,0,0
1999,1,15,6,30,0
1999,1,15,7,0,0
1999,1,15,7,30,146
1999,1,15,8,0,469
1999,1,15,8,30,637
1999,1,15,9,0,760
1999,1,15,9,30,829
1999,1,15,10,0,883
1999,1,15,10,30,916
1999,1,15,11,0,941
1999,1,15,11,30,957
1999,1,15,12,0,962
1999,1,15,12,30,966
1999,1,15,13,0,954
1999,1,15,13,30,948
1999,1,15,14,0,918
1999,1,15,14,30,899
1999,1,15,15,0,851
1999,1,15,15,30,814
1999,1,15,16,0,734
1999,1,15,16,30,660
1999,1,15,17,0,526
1999,1,15,17,30,362
1999,1,15,18,0,94
1999,1,15,18,30,0
1999,1,15,19,0,0
1999,1,15,19,30,0
1999,1,15,20,0,0
1999,1,15,20,30,0
1999,1,15,21,0,0
1999,1,15,21,30,0
1999,1,15,22,0,0
1999,1,15,22,30,0
1999,1,15,23,0,0
1999,1,15,23,30,0
1999,1,16,0,0,0
1999,1,16,0,30,0
1999,1,16,1,0,0
1999,1,16,1,30,0
1999,1,16,2,0,0
1999,1,16,2,30,0
1999,1,16,3,0,0
1999,1,16,3,30,0
1999,1,16,4,0,0
1999,1,16,4,30,0
1999,1,16,5,0,0
1999,1,16,5,30,0
1999,1,16,6,0,0
1999,1,16,6,30,0
1999,1,16,7,0,0
1999,1,16,7,30,229
1999,1,16,8,0,558
1999,1,16,8,30,720
1999,1,16,9,0,829
1999,1,16,9,30,891
1999,1,16,10,0,936
1999,1,16,10,30,966
1999,1,16,11,0,987
1999,1,16,11,30,1002
1999,1,16,12,0,1009
1999,1,16,12,30,1014
1999,1,16,13,0,1012
1999,1,16,13,30,1008
1999,1,16,14,0,997
1999,1,16,14,30,983
1999,1,16,15,0,962
1999,1,16,15,30,933
1999,1,16,16,0,895
1999,1,16,16,30,836
1999,1,16,17,0,755
1999,1,16,17,30,607
1999,1,16,18,0,339
1999,1,16,18,30,0
1999,1,16,19,0,0
1999,1,16,19,30,0
1999,1,16,20,0,0
1999,1,16,20,30,0
1999,1,16,21,0,0
1999,1,16,21,30,0
1999,1,16,22,0,0
1999,1,16,22,30,0
1999,1,16,23,0,0
1999,1,16,23,30,0
1999,1,17,0,0,0
1999,1,17,0,30,0
1999,1,17,1,0,0
1999,1,17,1,30,0
1999,1,17,2,0,0
1999,1,17,2,30,0
1999,1,17,3,0,0
1999,1,17,3,30,0
1999,1,17,4,0,0
1999,1,17,4,30,0
1999,1,17,5,0,0
1999,1,17,5,30,0
1999,1,17,6,0,0
1999,1,17,6,30,0
1999,1,17,7,0,0
1999,1,17,7,30,0
1999,1,17,8,0,483
1999,1,17,8,30,404
1999,1,17,9,0,897
1999,1,17,9,30,567
1999,1,17,10,0,989
1999,1,17,10,30,1016
1999,1,17,11,0,1030
1999,1,17,11,30,1043
1999,1,17,12,0,1046
1999,1,17,12,30,1049
1999,1,17,13,0,1044
1999,1,17,13,30,1039
1999,1,17,14,0,1026
1999,1,17,14,30,1012
1999,1,17,15,0,987
1999,1,17,15,30,680
1999,1,17,16,0,914
1999,1,17,16,30,856
1999,1,17,17,0,764
1999,1,17,17,30,617
1999,1,17,18,0,341
1999,1,17,18,30,0
1999,1,17,19,0,0
1999,1,17,19,30,0
1999,1,17,20,0,0
1999,1,17,20,30,0
1999,1,17,21,0,0
1999,1,17,21,30,0
1999,1,17,22,0,0
1999,1,17,22,30,0
1999,1,17,23,0,0
1999,1,17,23,30,0
1999,1,18,0,0,0
1999,1,18,0,30,0
1999,1,18,1,0,0
1999,1,18,1,30,0
1999,1,18,2,0,0
1999,1,18,2,30,0
1999,1,18,3,0,0
1999,1,18,3,30,0
1999,1,18,4,0,0
1999,1,18,4,30,0
1999,1,18,5,0,0
1999,1,18,5,30,0
1999,1,18,6,0,0
1999,1,18,6,30,0
1999,1,18,7,0,0
1999,1,18,7,30,354
1999,1,18,8,0,663
1999,1,18,8,30,813
1999,1,18,9,0,902
1999,1,18,9,30,958
1999,1,18,10,0,995
1999,1,18,10,30,1021
1999,1,18,11,0,1037
1999,1,18,11,30,643
1999,1,18,12,0,719
1999,1,18,12,30,680
1999,1,18,13,0,1049
1999,1,18,13,30,1043
1999,1,18,14,0,1029
1999,1,18,14,30,761
1999,1,18,15,0,878
1999,1,18,15,30,958
1999,1,18,16,0,912
1999,1,18,16,30,853
1999,1,18,17,0,758
1999,1,18,17,30,612
1999,1,18,18,0,334
1999,1,18,18,30,0
1999,1,18,19,0,0
1999,1,18,19,30,0
1999,1,18,20,0,0
1999,1,18,20,30,0
1999,1,18,21,0,0
1999,1,18,21,30,0
1999,1,18,22,0,0
1999,1,18,22,30,0
1999,1,18,23,0,0
1999,1,18,23,30,0
1999,1,19,0,0,0
1999,1,19,0,30,0
1999,1,19,1,0,0
1999,1,19,1,30,0
1999,1,19,2,0,0
1999,1,19,2,30,0
1999,1,19,3,0,0
1999,1,19,3,30,0
1999,1,19,4,0,0
1999,1,19,4,30,0
1999,1,19,5,0,0
1999,1,19,5,30,0
1999,1,19,6,0,0
1999,1,19,6,30,0
1999,1,19,7,0,0
1999,1,19,7,30,336
1999,1,19,8,0,639
1999,1,19,8,30,791
1999,1,19,9,0,878
1999,1,19,9,30,936
1999,1,19,10,0,972
1999,1,19,10,30,1000
1999,1,19,11,0,1015
1999,1,19,11,30,1028
1999,1,19,12,0,1031
1999,1,19,12,30,1034
1999,1,19,13,0,1028
1999,1,19,13,30,1022
1999,1,19,14,0,1006
1999,1,19,14,30,990
1999,1,19,15,0,961
1999,1,19,15,30,931
1999,1,19,16,0,879
1999,1,19,16,30,817
1999,1,19,17,0,716
1999,1,19,17,30,566
1999,1,19,18,0,293
1999,1,19,18,30,0
1999,1,19,19,0,0
1999,1,19,19,30,0
1999,1,19,20,0,0
1999,1,19,20,30,0
1999,1,19,21,0,0
1999,1,19,21,30,0
1999,1,19,22,0,0
1999,1,19,22,30,0
1999,1,19,23,0,0
1999,1,19,23,30,0
1999,1,20,0,0,0
1999,1,20,0,30,0
1999,1,20,1,0,0
1999,1,20,1,30,0
1999,1,20,2,0,0
1999,1,20,2,30,0
1999,1,20,3,0,0
1999,1,20,3,30,0
1999,1,20,4,0,0
1999,1,20,4,30,0
1999,1,20,5,0,0
1999,1,20,5,30,0
1999,1,20,6,0,0
1999,1,20,6,30,0
1999,1,20,7,0,0
1999,1,20,7,30,277
1999,1,20,8,0,583
1999,1,20,8,30,742
1999,1,20,9,0,837
1999,1,20,9,30,899
1999,1,20,10,0,939
1999,1,20,10,30,969
1999,1,20,11,0,985
1999,1,20,11,30,999
1999,1,20,12,0,1001
1999,1,20,12,30,1005
1999,1,20,13,0,996
1999,1,20,13,30,990
1999,1,20,14,0,971
1999,1,20,14,30,955
1999,1,20,15,0,914
1999,1,20,15,30,881
1999,1,20,16,0,827
1999,1,20,16,30,761
1999,1,20,17,0,661
1999,1,20,17,30,508
1999,1,20,18,0,256
1999,1,20,18,30,0
1999,1,20,19,0,0
1999,1,20,19,30,0
1999,1,20,20,0,0
1999,1,20,20,30,0
1999,1,20,21,0,0
1999,1,20,21,30,0
1999,1,20,22,0,0
1999,1,20,22,30,0
1999,1,20,23,0,0
1999,1,20,23,30,0
1999,1,21,0,0,0
1999,1,21,0,30,0
1999,1,21,1,0,0
1999,1,21,1,30,0
1999,1,21,2,0,0
1999,1,21,2,30,0
1999,1,21,3,0,0
1999,1,21,3,30,0
1999,1,21,4,0,0
1999,1,21,4,30,0
1999,1,21,5,0,0
1999,1,21,5,30,0
1999,1,21,6,0,0
1999,1,21,6,30,0
1999,1,21,7,0,0
1999,1,21,7,30,276
1999,1,21,8,0,575
1999,1,21,8,30,733
1999,1,21,9,0,825
1999,1,21,9,30,887
1999,1,21,10,0,924
1999,1,21,10,30,954
1999,1,21,11,0,968
1999,1,21,11,30,983
1999,1,21,12,0,988
1999,1,21,12,30,993
1999,1,21,13,0,990
1999,1,21,13,30,986
1999,1,21,14,0,973
1999,1,21,14,30,958
1999,1,21,15,0,932
1999,1,21,15,30,901
1999,1,21,16,0,854
1999,1,21,16,30,792
1999,1,21,17,0,700
1999,1,21,17,30,552
1999,1,21,18,0,300
1999,1,21,18,30,0
1999,1,21,19,0,0
1999,1,21,19,30,0
1999,1,21,20,0,0
1999,1,21,20,30,0
1999,1,21,21,0,0
1999,1,21,21,30,0
1999,1,21,22,0,0
1999,1,21,22,30,0
1999,1,21,23,0,0
1999,1,21,23,30,0
1999,1,22,0,0,0
1999,1,22,0,30,0
1999,1,22,1,0,0
1999,1,22,1,30,0
1999,1,22,2,0,0
1999,1,22,2,30,0
1999,1,22,3,0,0
1999,1,22,3,30,0
1999,1,22,4,0,0
1999,1,22,4,30,0
1999,1,22,5,0,0
1999,1,22,5,30,0
1999,1,22,6,0,0
1999,1,22,6,30,0
1999,1,22,7,0,0
1999,1,22,7,30,0
1999,1,22,8,0,669
1999,1,22,8,30,817
1999,1,22,9,0,906
1999,1,22,9,30,961
1999,1,22,10,0,999
1999,1,22,10,30,1025
1999,1,22,11,0,1040
1999,1,22,11,30,1053
1999,1,22,12,0,1057
1999,1,22,12,30,1060
1999,1,22,13,0,1055
1999,1,22,13,30,1050
1999,1,22,14,0,1037
1999,1,22,14,30,1023
1999,1,22,15,0,999
1999,1,22,15,30,972
1999,1,22,16,0,931
1999,1,22,16,30,876
1999,1,22,17,0,793
1999,1,22,17,30,658
1999,1,22,18,0,407
1999,1,22,18,30,0
1999,1,22,19,0,0
1999,1,22,19,30,0
1999,1,22,20,0,0
1999,1,22,20,30,0
1999,1,22,21,0,0
1999,1,22,21,30,0
1999,1,22,22,0,0
1999,1,22,22,30,0
1999,1,22,23,0,0
1999,1,22,23,30,0
1999,1,23,0,0,0
1999,1,23,0,30,0
1999,1,23,1,0,0
1999,1,23,1,30,0
1999,1,23,2,0,0
1999,1,23,2,30,0
1999,1,23,3,0,0
1999,1,23,3,30,0
