Year,Month,Day,Hour,Minute,DNI
2012,1,4,23,0,0
2012,1,4,23,30,0
2012,1,5,0,0,0
2012,1,5,0,30,0
2012,1,5,1,0,0
2012,1,5,1,30,0
2012,1,5,2,0,0
2012,1,5,2,30,0
2012,1,5,3,0,0
2012,1,5,3,30,0
2012,1,5,4,0,0
2012,1,5,4,30,0
2012,1,5,5,0,0
2012,1,5,5,30,0
2012,1,5,6,0,0
2012,1,5,6,30,0
2012,1,5,7,0,0
2012,1,5,7,30,223
2012,1,5,8,0,516
2012,1,5,8,30,677
2012,1,5,9,0,775
2012,1,5,9,30,841
2012,1,5,10,0,876
2012,1,5,10,30,909
2012,1,5,11,0,918
2012,1,5,11,30,934
2012,1,5,12,0,865
2012,1,5,12,30,870
2012,1,5,13,0,100
2012,1,5,13,30,851
2012,1,5,14,0,830
2012,1,5,14,30,527
2012,1,5,15,0,10
2012,1,5,15,30,31
2012,1,5,16,0,8
2012,1,5,16,30,136
2012,1,5,17,0,94
2012,1,5,17,30,282
2012,1,5,18,0,40
2012,1,5,18,30,0
2012,1,5,19,0,0
2012,1,5,19,30,0
2012,1,5,20,0,0
2012,1,5,20,30,0
2012,1,5,21,0,0
2012,1,5,21,30,0
2012,1,5,22,0,0
2012,1,5,22,30,0
2012,1,5,23,0,0
2012,1,5,23,30,0
2012,1,6,0,0,0
2012,1,6,0,30,0
2012,1,6,1,0,0
2012,1,6,1,30,0
2012,1,6,2,0,0
2012,1,6,2,30,0
2012,1,6,3,0,0
2012,1,6,3,30,0
2012,1,6,4,0,0
2012,1,6,4,30,0
2012,1,6,5,0,0
2012,1,6,5,30,0
2012,1,6,6,0,0
2012,1,6,6,30,0
2012,1,6,7,0,0
2012,1,6,7,30,14
2012,1,6,8,0,123
2012,1,6,8,30,414
2012,1,6,9,0,712
2012,1,6,9,30,784
2012,1,6,10,0,834
2012,1,6,10,30,870
2012,1,6,11,0,895
2012,1,6,11,30,912
2012,1,6,12,0,978
2012,1,6,12,30,982
2012,1,6,13,0,977
2012,1,6,13,30,971
2012,1,6,14,0,956
2012,1,6,14,30,938
2012,1,6,15,0,401
2012,1,6,15,30,865
2012,1,6,16,0,810
2012,1,6,16,30,738
2012,1,6,17,0,626
2012,1,6,17,30,445
2012,1,6,18,0,130
2012,1,6,18,30,0
2012,1,6,19,0,0
2012,1,6,19,30,0
2012,1,6,20,0,0
2012,1,6,20,30,0
2012,1,6,21,0,0
2012,1,6,21,30,0
2012,1,6,22,0,0
2012,1,6,22,30,0
2012,1,6,23,0,0
2012,1,6,23,30,0
2012,1,7,0,0,0
2012,1,7,0,30,0
2012,1,7,1,0,0
2012,1,7,1,30,0
2012,1,7,2,0,0
2012,1,7,2,30,0
2012,1,7,3,0,0
2012,1,7,3,30,0
2012,1,7,4,0,0
2012,1,7,4,30,0
2012,1,7,5,0,0
2012,1,7,5,30,0
2012,1,7,6,0,0
2012,1,7,6,30,0
2012,1,7,7,0,0
2012,1,7,7,30,306
2012,1,7,8,0,616
2012,1,7,8,30,770
2012,1,7,9,0,866
2012,1,7,9,30,924
2012,1,7,10,0,966
2012,1,7,10,30,993
2012,1,7,11,0,1012
2012,1,7,11,30,1025
2012,1,7,12,0,1029
2012,1,7,12,30,1032
2012,1,7,13,0,1027
2012,1,7,13,30,1021
2012,1,7,14,0,1005
2012,1,7,14,30,988
2012,1,7,15,0,958
2012,1,7,15,30,926
2012,1,7,16,0,873
2012,1,7,16,30,806
2012,1,7,17,0,698
2012,1,7,17,30,526
2012,1,7,18,0,202
2012,1,7,18,30,0
2012,1,7,19,0,0
2012,1,7,19,30,0
2012,1,7,20,0,0
2012,1,7,20,30,0
2012,1,7,21,0,0
2012,1,7,21,30,0
2012,1,7,22,0,0
2012,1,7,22,30,0
2012,1,7,23,0,0
2012,1,7,23,30,0
2012,1,8,0,0,0
2012,1,8,0,30,0
2012,1,8,1,0,0
2012,1,8,1,30,0
2012,1,8,2,0,0
2012,1,8,2,30,0
2012,1,8,3,0,0
2012,1,8,3,30,0
2012,1,8,4,0,0
2012,1,8,4,30,0
2012,1,8,5,0,0
2012,1,8,5,30,0
2012,1,8,6,0,0
2012,1,8,6,30,0
2012,1,8,7,0,0
2012,1,8,7,30,0
2012,1,8,8,0,597
2012,1,8,8,30,752
2012,1,8,9,0,847
2012,1,8,9,30,907
2012,1,8,10,0,397
2012,1,8,10,30,979
2012,1,8,11,0,1000
2012,1,8,11,30,1013
2012,1,8,12,0,1027
2012,1,8,12,30,1031
2012,1,8,13,0,1032
2012,1,8,13,30,1028
2012,1,8,14,0,1020
2012,1,8,14,30,1006
2012,1,8,15,0,983
2012,1,8,15,30,954
2012,1,8,16,0,912
2012,1,8,16,30,853
2012,1,8,17,0,767
2012,1,8,17,30,610
2012,1,8,18,0,302
2012,1,8,18,30,0
2012,1,8,19,0,0
2012,1,8,19,30,0
2012,1,8,20,0,0
2012,1,8,20,30,0
2012,1,8,21,0,0
2012,1,8,21,30,0
2012,1,8,22,0,0
2012,1,8,22,30,0
2012,1,8,23,0,0
2012,1,8,23,30,0
2012,1,9,0,0,0
2012,1,9,0,30,0
2012,1,9,1,0,0
2012,1,9,1,30,0
2012,1,9,2,0,0
2012,1,9,2,30,0
2012,1,9,3,0,0
2012,1,9,3,30,0
2012,1,9,4,0,0
2012,1,9,4,30,0
2012,1,9,5,0,0
2012,1,9,5,30,0
2012,1,9,6,0,0
2012,1,9,6,30,0
2012,1,9,7,0,0
2012,1,9,7,30,395
2012,1,9,8,0,679
2012,1,9,8,30,822
2012,1,9,9,0,904
2012,1,9,9,30,958
2012,1,9,10,0,995
2012,1,9,10,30,1021
2012,1,9,11,0,1038
2012,1,9,11,30,1050
2012,1,9,12,0,1055
2012,1,9,12,30,1058
2012,1,9,13,0,1057
2012,1,9,13,30,1053
2012,1,9,14,0,1044
2012,1,9,14,30,1030
2012,1,9,15,0,1012
2012,1,9,15,30,983
2012,1,9,16,0,943
2012,1,9,16,30,885
2012,1,9,17,0,795
2012,1,9,17,30,644
2012,1,9,18,0,333
2012,1,9,18,30,0
2012,1,9,19,0,0
2012,1,9,19,30,0
2012,1,9,20,0,0
2012,1,9,20,30,0
2012,1,9,21,0,0
2012,1,9,21,30,0
2012,1,9,22,0,0
2012,1,9,22,30,0
2012,1,9,23,0,0
2012,1,9,23,30,0
2012,1,10,0,0,0
2012,1,10,0,30,0
2012,1,10,1,0,0
2012,1,10,1,30,0
2012,1,10,2,0,0
2012,1,10,2,30,0
2012,1,10,3,0,0
2012,1,10,3,30,0
2012,1,10,4,0,0
2012,1,10,4,30,0
2012,1,10,5,0,0
2012,1,10,5,30,0
2012,1,10,6,0,0
2012,1,10,6,30,0
2012,1,10,7,0,0
2012,1,10,7,30,0
2012,1,10,8,0,656
2012,1,10,8,30,64
2012,1,10,9,0,485
2012,1,10,9,30,940
2012,1,10,10,0,974
2012,1,10,10,30,1000
2012,1,10,11,0,1014
2012,1,10,11,30,699
2012,1,10,12,0,1032
2012,1,10,12,30,689
2012,1,10,13,0,436
2012,1,10,13,30,565
2012,1,10,14,0,532
2012,1,10,14,30,1006
2012,1,10,15,0,983
2012,1,10,15,30,955
2012,1,10,16,0,440
2012,1,10,16,30,654
2012,1,10,17,0,290
2012,1,10,17,30,228
2012,1,10,18,0,0
2012,1,10,18,30,0
2012,1,10,19,0,0
2012,1,10,19,30,0
2012,1,10,20,0,0
2012,1,10,20,30,0
2012,1,10,21,0,0
2012,1,10,21,30,0
2012,1,10,22,0,0
2012,1,10,22,30,0
2012,1,10,23,0,0
2012,1,10,23,30,0
2012,1,11,0,0,0
2012,1,11,0,30,0
2012,1,11,1,0,0
2012,1,11,1,30,0
2012,1,11,2,0,0
2012,1,11,2,30,0
2012,1,11,3,0,0
2012,1,11,3,30,0
2012,1,11,4,0,0
2012,1,11,4,30,0
2012,1,11,5,0,0
2012,1,11,5,30,0
2012,1,11,6,0,0
2012,1,11,6,30,0
2012,1,11,7,0,0
2012,1,11,7,30,0
2012,1,11,8,0,260
2012,1,11,8,30,268
2012,1,11,9,0,565
2012,1,11,9,30,405
2012,1,11,10,0,557
2012,1,11,10,30,488
2012,1,11,11,0,489
2012,1,11,11,30,460
2012,1,11,12,0,486
2012,1,11,12,30,536
2012,1,11,13,0,1023
2012,1,11,13,30,1018
2012,1,11,14,0,1006
2012,1,11,14,30,992
2012,1,11,15,0,974
2012,1,11,15,30,945
2012,1,11,16,0,370
2012,1,11,16,30,253
2012,1,11,17,0,751
2012,1,11,17,30,598
2012,1,11,18,0,308
2012,1,11,18,30,0
2012,1,11,19,0,0
2012,1,11,19,30,0
2012,1,11,20,0,0
2012,1,11,20,30,0
2012,1,11,21,0,0
2012,1,11,21,30,0
2012,1,11,22,0,0
2012,1,11,22,30,0
2012,1,11,23,0,0
2012,1,11,23,30,0
2012,1,12,0,0,0
2012,1,12,0,30,0
2012,1,12,1,0,0
2012,1,12,1,30,0
2012,1,12,2,0,0
2012,1,12,2,30,0
2012,1,12,3,0,0
2012,1,12,3,30,0
2012,1,12,4,0,0
2012,1,12,4,30,0
2012,1,12,5,0,0
2012,1,12,5,30,0
2012,1,12,6,0,0
2012,1,12,6,30,0
2012,1,12,7,0,0
2012,1,12,7,30,0
2012,1,12,8,0,632
2012,1,12,8,30,781
2012,1,12,9,0,870
2012,1,12,9,30,926
2012,1,12,10,0,961
2012,1,12,10,30,989
2012,1,12,11,0,1002
2012,1,12,11,30,1015
2012,1,12,12,0,1014
2012,1,12,12,30,1017
2012,1,12,13,0,1005
2012,1,12,13,30,999
2012,1,12,14,0,976
2012,1,12,14,30,531
2012,1,12,15,0,917
2012,1,12,15,30,883
2012,1,12,16,0,472
2012,1,12,16,30,469
2012,1,12,17,0,657
2012,1,12,17,30,493
2012,1,12,18,0,0
2012,1,12,18,30,0
2012,1,12,19,0,0
2012,1,12,19,30,0
2012,1,12,20,0,0
2012,1,12,20,30,0
2012,1,12,21,0,0
2012,1,12,21,30,0
2012,1,12,22,0,0
2012,1,12,22,30,0
2012,1,12,23,0,0
2012,1,12,23,30,0
2012,1,13,0,0,0
2012,1,13,0,30,0
2012,1,13,1,0,0
2012,1,13,1,30,0
2012,1,13,2,0,0
2012,1,13,2,30,0
2012,1,13,3,0,0
2012,1,13,3,30,0
2012,1,13,4,0,0
2012,1,13,4,30,0
2012,1,13,5,0,0
2012,1,13,5,30,0
2012,1,13,6,0,0
2012,1,13,6,30,0
2012,1,13,7,0,0
2012,1,13,7,30,0
2012,1,13,8,0,195
2012,1,13,8,30,615
2012,1,13,9,0,306
2012,1,13,9,30,325
2012,1,13,10,0,480
2012,1,13,10,30,167
2012,1,13,11,0,282
2012,1,13,11,30,384
2012,1,13,12,0,474
2012,1,13,12,30,585
2012,1,13,13,0,599
2012,1,13,13,30,448
2012,1,13,14,0,953
2012,1,13,14,30,937
2012,1,13,15,0,909
2012,1,13,15,30,669
2012,1,13,16,0,625
2012,1,13,16,30,34
2012,1,13,17,0,0
2012,1,13,17,30,0
2012,1,13,18,0,0
2012,1,13,18,30,0
2012,1,13,19,0,0
2012,1,13,19,30,0
2012,1,13,20,0,0
2012,1,13,20,30,0
2012,1,13,21,0,0
2012,1,13,21,30,0
2012,1,13,22,0,0
2012,1,13,22,30,0
2012,1,13,23,0,0
2012,1,13,23,30,0
2012,1,14,0,0,0
2012,1,14,0,30,0
2012,1,14,1,0,0
2012,1,14,1,30,0
2012,1,14,2,0,0
2012,1,14,2,30,0
2012,1,14,3,0,0
2012,1,14,3,30,0
2012,1,14,4,0,0
2012,1,14,4,30,0
2012,1,14,5,0,0
2012,1,14,5,30,0
2012,1,14,6,0,0
2012,1,14,6,30,0
2012,1,14,7,0,0
2012,1,14,7,30,0
2012,1,14,8,0,63
2012,1,14,8,30,265
2012,1,14,9,0,378
2012,1,14,9,30,411
2012,1,14,10,0,508
2012,1,14,10,30,366
2012,1,14,11,0,904
2012,1,14,11,30,921
2012,1,14,12,0,903
2012,1,14,12,30,436
2012,1,14,13,0,428
2012,1,14,13,30,434
2012,1,14,14,0,226
2012,1,14,14,30,847
2012,1,14,15,0,660
2012,1,14,15,30,169
2012,1,14,16,0,0
2012,1,14,16,30,16
2012,1,14,17,0,2
2012,1,14,17,30,0
2012,1,14,18,0,0
2012,1,14,18,30,0
2012,1,14,19,0,0
2012,1,14,19,30,0
2012,1,14,20,0,0
2012,1,14,20,30,0
2012,1,14,21,0,0
2012,1,14,21,30,0
2012,1,14,22,0,0
2012,1,14,22,30,0
2012,1,14,23,0,0
2012,1,14,23,30,0
2012,1,15,0,0,0
2012,1,15,0,30,0
2012,1,15,1,0,0
2012,1,15,1,30,0
2012,1,15,2,0,0
2012,1,15,2,30,0
2012,1,15,3,0,0
2012,1,15,3,30,0
2012,1,15,4,0,0
2012,1,15,4,30,0
2012,1,15,5,0,0
2012,1,15,5,30,0
2012,1,15,6,0,0
2012,1,15,6,30,0
2012,1,15,7,0,0
2012,1,15,7,30,0
2012,1,15,8,0,158
2012,1,15,8,30,338
2012,1,15,9,0,54
2012,1,15,9,30,449
2012,1,15,10,0,335
2012,1,15,10,30,326
2012,1,15,11,0,450
2012,1,15,11,30,162
2012,1,15,12,0,185
2012,1,15,12,30,392
2012,1,15,13,0,435
2012,1,15,13,30,241
2012,1,15,14,0,612
2012,1,15,14,30,110
2012,1,15,15,0,60
2012,1,15,15,30,26
2012,1,15,16,0,13
2012,1,15,16,30,118
2012,1,15,17,0,0
2012,1,15,17,30,0
2012,1,15,18,0,0
2012,1,15,18,30,0
2012,1,15,19,0,0
2012,1,15,19,30,0
2012,1,15,20,0,0
2012,1,15,20,30,0
2012,1,15,21,0,0
2012,1,15,21,30,0
2012,1,15,22,0,0
2012,1,15,22,30,0
2012,1,15,23,0,0
2012,1,15,23,30,0
2012,1,16,0,0,0
2012,1,16,0,30,0
2012,1,16,1,0,0
2012,1,16,1,30,0
2012,1,16,2,0,0
2012,1,16,2,30,0
2012,1,16,3,0,0
2012,1,16,3,30,0
2012,1,16,4,0,0
2012,1,16,4,30,0
2012,1,16,5,0,0
2012,1,16,5,30,0
2012,1,16,6,0,0
2012,1,16,6,30,0
2012,1,16,7,0,0
2012,1,16,7,30,315
2012,1,16,8,0,615
2012,1,16,8,30,765
2012,1,16,9,0,852
2012,1,16,9,30,910
2012,1,16,10,0,946
2012,1,16,10,30,975
2012,1,16,11,0,990
2012,1,16,11,30,1004
2012,1,16,12,0,1002
2012,1,16,12,30,1006
2012,1,16,13,0,995
2012,1,16,13,30,990
2012,1,16,14,0,970
2012,1,16,14,30,955
2012,1,16,15,0,920
2012,1,16,15,30,888
2012,1,16,16,0,413
2012,1,16,16,30,408
2012,1,16,17,0,667
2012,1,16,17,30,510
2012,1,16,18,0,181
2012,1,16,18,30,0
2012,1,16,19,0,0
2012,1,16,19,30,0
2012,1,16,20,0,0
2012,1,16,20,30,0
2012,1,16,21,0,0
2012,1,16,21,30,0
2012,1,16,22,0,0
2012,1,16,22,30,0
2012,1,16,23,0,0
2012,1,16,23,30,0
2012,1,17,0,0,0
2012,1,17,0,30,0
2012,1,17,1,0,0
2012,1,17,1,30,0
2012,1,17,2,0,0
2012,1,17,2,30,0
2012,1,17,3,0,0
2012,1,17,3,30,0
2012,1,17,4,0,0
2012,1,17,4,30,0
2012,1,17,5,0,0
2012,1,17,5,30,0
2012,1,17,6,0,0
2012,1,17,6,30,0
2012,1,17,7,0,0
2012,1,17,7,30,217
2012,1,17,8,0,527
2012,1,17,8,30,690
2012,1,17,9,0,800
2012,1,17,9,30,865
2012,1,17,10,0,913
2012,1,17,10,30,944
2012,1,17,11,0,966
2012,1,17,11,30,982
2012,1,17,12,0,987
2012,1,17,12,30,991
2012,1,17,13,0,987
2012,1,17,13,30,982
2012,1,17,14,0,966
2012,1,17,14,30,950
2012,1,17,15,0,921
2012,1,17,15,30,889
2012,1,17,16,0,836
2012,1,17,16,30,770
2012,1,17,17,0,667
2012,1,17,17,30,510
2012,1,17,18,0,220
2012,1,17,18,30,0
2012,1,17,19,0,0
2012,1,17,19,30,0
2012,1,17,20,0,0
2012,1,17,20,30,0
2012,1,17,21,0,0
2012,1,17,21,30,0
2012,1,17,22,0,0
2012,1,17,22,30,0
2012,1,17,23,0,0
2012,1,17,23,30,0
2012,1,18,0,0,0
2012,1,18,0,30,0
2012,1,18,1,0,0
2012,1,18,1,30,0
2012,1,18,2,0,0
2012,1,18,2,30,0
2012,1,18,3,0,0
2012,1,18,3,30,0
2012,1,18,4,0,0
2012,1,18,4,30,0
2012,1,18,5,0,0
2012,1,18,5,30,0
2012,1,18,6,0,0
2012,1,18,6,30,0
2012,1,18,7,0,0
2012,1,18,7,30,261
2012,1,18,8,0,575
2012,1,18,8,30,735
2012,1,18,9,0,838
2012,1,18,9,30,900
2012,1,18,10,0,947
2012,1,18,10,30,977
2012,1,18,11,0,999
2012,1,18,11,30,1013
2012,1,18,12,0,1017
2012,1,18,12,30,1021
2012,1,18,13,0,1016
2012,1,18,13,30,1011
2012,1,18,14,0,996
2012,1,18,14,30,982
2012,1,18,15,0,957
2012,1,18,15,30,927
2012,1,18,16,0,879
2012,1,18,16,30,119
2012,1,18,17,0,249
2012,1,18,17,30,562
2012,1,18,18,0,276
2012,1,18,18,30,0
2012,1,18,19,0,0
2012,1,18,19,30,0
2012,1,18,20,0,0
2012,1,18,20,30,0
2012,1,18,21,0,0
2012,1,18,21,30,0
2012,1,18,22,0,0
2012,1,18,22,30,0
2012,1,18,23,0,0
2012,1,18,23,30,0
2012,1,19,0,0,0
2012,1,19,0,30,0
2012,1,19,1,0,0
2012,1,19,1,30,0
2012,1,19,2,0,0
2012,1,19,2,30,0
2012,1,19,3,0,0
2012,1,19,3,30,0
2012,1,19,4,0,0
2012,1,19,4,30,0
2012,1,19,5,0,0
2012,1,19,5,30,0
2012,1,19,6,0,0
2012,1,19,6,30,0
2012,1,19,7,0,0
2012,1,19,7,30,192
2012,1,19,8,0,503
2012,1,19,8,30,469
2012,1,19,9,0,510
2012,1,19,9,30,853
2012,1,19,10,0,904
2012,1,19,10,30,937
2012,1,19,11,0,962
2012,1,19,11,30,978
2012,1,19,12,0,976
2012,1,19,12,30,981
2012,1,19,13,0,980
2012,1,19,13,30,976
2012,1,19,14,0,965
2012,1,19,14,30,949
2012,1,19,15,0,927
2012,1,19,15,30,896
2012,1,19,16,0,853
2012,1,19,16,30,789
2012,1,19,17,0,691
2012,1,19,17,30,537
2012,1,19,18,0,258
2012,1,19,18,30,0
2012,1,19,19,0,0
2012,1,19,19,30,0
2012,1,19,20,0,0
2012,1,19,20,30,0
2012,1,19,21,0,0
2012,1,19,21,30,0
2012,1,19,22,0,0
2012,1,19,22,30,0
2012,1,19,23,0,0
2012,1,19,23,30,0
2012,1,20,0,0,0
2012,1,20,0,30,0
2012,1,20,1,0,0
2012,1,20,1,30,0
2012,1,20,2,0,0
2012,1,20,2,30,0
2012,1,20,3,0,0
2012,1,20,3,30,0
2012,1,20,4,0,0
2012,1,20,4,30,0
2012,1,20,5,0,0
2012,1,20,5,30,0
2012,1,20,6,0,0
2012,1,20,6,30,0
2012,1,20,7,0,0
2012,1,20,7,30,277
2012,1,20,8,0,593
2012,1,20,8,30,752
2012,1,20,9,0,850
2012,1,20,9,30,911
2012,1,20,10,0,952
2012,1,20,10,30,981
2012,1,20,11,0,999
2012,1,20,11,30,594
2012,1,20,12,0,621
2012,1,20,12,30,546
2012,1,20,13,0,551
2012,1,20,13,30,466
2012,1,20,14,0,581
2012,1,20,14,30,970
2012,1,20,15,0,938
2012,1,20,15,30,905
2012,1,20,16,0,847
2012,1,20,16,30,782
2012,1,20,17,0,667
2012,1,20,17,30,512
2012,1,20,18,0,236
2012,1,20,18,30,0
2012,1,20,19,0,0
2012,1,20,19,30,0
2012,1,20,20,0,0
2012,1,20,20,30,0
2012,1,20,21,0,0
2012,1,20,21,30,0
2012,1,20,22,0,0
2012,1,20,22,30,0
2012,1,20,23,0,0
2012,1,20,23,30,0
2012,1,21,0,0,0
2012,1,21,0,30,0
2012,1,21,1,0,0
2012,1,21,1,30,0
2012,1,21,2,0,0
2012,1,21,2,30,0
2012,1,21,3,0,0
2012,1,21,3,30,0
2012,1,21,4,0,0
2012,1,21,4,30,0
2012,1,21,5,0,0
2012,1,21,5,30,0
2012,1,21,6,0,0
2012,1,21,6,30,0
2012,1,21,7,0,0
2012,1,21,7,30,0
2012,1,21,8,0,530
2012,1,21,8,30,695
2012,1,21,9,0,796
2012,1,21,9,30,862
2012,1,21,10,0,906
2012,1,21,10,30,939
2012,1,21,11,0,959
2012,1,21,11,30,562
2012,1,21,12,0,552
2012,1,21,12,30,962
2012,1,21,13,0,956
2012,1,21,13,30,950
2012,1,21,14,0,930
2012,1,21,14,30,582
2012,1,21,15,0,874
2012,1,21,15,30,515
2012,1,21,16,0,365
2012,1,21,16,30,491
2012,1,21,17,0,402
2012,1,21,17,30,305
2012,1,21,18,0,130
2012,1,21,18,30,0
2012,1,21,19,0,0
2012,1,21,19,30,0
2012,1,21,20,0,0
2012,1,21,20,30,0
2012,1,21,21,0,0
2012,1,21,21,30,0
2012,1,21,22,0,0
2012,1,21,22,30,0
2012,1,21,23,0,0
2012,1,21,23,30,0
2012,1,22,0,0,0
2012,1,22,0,30,0
2012,1,22,1,0,0
2012,1,22,1,30,0
2012,1,22,2,0,0
2012,1,22,2,30,0
2012,1,22,3,0,0
2012,1,22,3,30,0
2012,1,22,4,0,0
2012,1,22,4,30,0
2012,1,22,5,0,0
2012,1,22,5,30,0
2012,1,22,6,0,0
2012,1,22,6,30,0
2012,1,22,7,0,0
2012,1,22,7,30,192
2012,1,22,8,0,492
2012,1,22,8,30,659
2012,1,22,9,0,770
2012,1,22,9,30,838
2012,1,22,10,0,887
2012,1,22,10,30,920
2012,1,22,11,0,940
2012,1,22,11,30,956
2012,1,22,12,0,973
2012,1,22,12,30,977
2012,1,22,13,0,966
2012,1,22,13,30,960
2012,1,22,14,0,935
2012,1,22,14,30,917
2012,1,22,15,0,874
2012,1,22,15,30,839
2012,1,22,16,0,761
2012,1,22,16,30,690
2012,1,22,17,0,564
2012,1,22,17,30,410
2012,1,22,18,0,170
2012,1,22,18,30,0
2012,1,22,19,0,0
2012,1,22,19,30,0
2012,1,22,20,0,0
2012,1,22,20,30,0
2012,1,22,21,0,0
2012,1,22,21,30,0
2012,1,22,22,0,0
2012,1,22,22,30,0
2012,1,22,23,0,0
2012,1,22,23,30,0
2012,1,23,0,0,0
2012,1,23,0,30,0
2012,1,23,1,0,0
2012,1,23,1,30,0
2012,1,23,2,0,0
2012,1,23,2,30,0
2012,1,23,3,0,0
2012,1,23,3,30,0
2012,1,23,4,0,0
2012,1,23,4,30,0
2012,1,23,5,0,0
2012,1,23,5,30,0
2012,1,23,6,0,0
