Year,Month,Day,Hour,Minute,DNI,Cloud Type,Relative Humidity,Temperature
2019,1,1,0,30,0,0,68.53,9.1
2019,1,1,1,30,0,0,69.71,8.8
2019,1,1,2,30,0,0,70.63,8.8
2019,1,1,3,30,0,0,72.69,8.7
2019,1,1,4,30,0,0,74.22,8.7
2019,1,1,5,30,0,0,75.36,8.6
2019,1,1,6,30,0,0,74.3,8.6
2019,1,1,7,30,300,0,64,10.6
2019,1,1,8,30,760,0,51.6,14.5
2019,1,1,9,30,913,0,35.5,18
2019,1,1,10,30,981,0,27.54,20.4
2019,1,1,11,30,1010,0,24.37,22
2019,1,1,12,30,1007,0,22.98,22.9
2019,1,1,13,30,920,0,22.59,23.3
2019,1,1,14,30,667,7,23.19,23.1
2019,1,1,15,30,475,7,24.88,22.2
2019,1,1,16,30,698,0,30.83,19.7
2019,1,1,17,30,428,0,46.16,17.9
2019,1,1,18,30,0,0,57.59,13.9
2019,1,1,19,30,0,0,60.65,12.9
2019,1,1,20,30,0,7,62.08,12.1
2019,1,1,21,30,0,7,63.77,11.3
2019,1,1,22,30,0,6,67.46,10.4
2019,1,1,23,30,0,7,71.5,9.4
2019,1,2,0,30,0,7,74.7,8.5
2019,1,2,1,30,0,7,75.43,8.1
2019,1,2,2,30,0,7,74.26,8
2019,1,2,3,30,0,0,72.73,7.7
2019,1,2,4,30,0,0,71.53,7.6
2019,1,2,5,30,0,0,71.02,7.4
2019,1,2,6,30,0,0,69.42,7.6
2019,1,2,7,30,362,0,62.7,9.8
2019,1,2,8,30,804,0,55.86,13.4
2019,1,2,9,30,936,0,44.32,16.8
2019,1,2,10,30,731,7,35.82,19.2
2019,1,2,11,30,520,7,32.15,20.8
2019,1,2,12,30,308,7,31.22,21.5
2019,1,2,13,30,421,7,31.76,21.5
2019,1,2,14,30,460,7,33.57,20.9
2019,1,2,15,30,199,7,35.78,20.1
2019,1,2,16,30,420,7,40.23,18.4
2019,1,2,17,30,313,7,51.66,17.1
2019,1,2,18,30,0,7,58.38,13.6
2019,1,2,19,30,0,0,58.11,12.9
2019,1,2,20,30,0,0,58.13,12.3
2019,1,2,21,30,0,0,58.89,11.7
2019,1,2,22,30,0,0,61.59,10.9
2019,1,2,23,30,0,0,63.58,10.3
2019,1,3,0,30,0,0,64.83,9.8
2019,1,3,1,30,0,0,66.39,9.3
2019,1,3,2,30,0,7,67.4,8.9
2019,1,3,3,30,0,7,68.19,8.5
2019,1,3,4,30,0,7,66.88,8.5
2019,1,3,5,30,0,7,65.29,8.5
2019,1,3,6,30,0,7,62.32,8.8
2019,1,3,7,30,0,7,55.36,10.5
2019,1,3,8,30,67,6,49.14,13.7
2019,1,3,9,30,196,7,38.92,17.1
2019,1,3,10,30,423,7,31.1,19.8
2019,1,3,11,30,494,7,27.7,21.5
