Year,Month,Day,Hour,Minute,DNI,Cloud Type,Relative Humidity,Temperature
2013,1,1,0,30,0,8,93.56,9
2013,1,1,1,30,0,1,93.96,8
2013,1,1,2,30,0,1,94.68,8
2013,1,1,3,30,0,1,100,8
2013,1,1,4,30,0,1,100,8
2013,1,1,5,30,0,0,100,8
2013,1,1,6,30,0,0,100,8
2013,1,1,7,30,296,0,92.41,9
2013,1,1,8,30,733,0,76.8,12
2013,1,1,9,30,885,0,61.94,15
2013,1,1,10,30,954,0,54.4,17
2013,1,1,11,30,985,0,48.81,18
2013,1,1,12,30,999,3,44.19,19
2013,1,1,13,30,229,3,40.07,19
2013,1,1,14,30,966,0,41.32,19
2013,1,1,15,30,905,0,42.68,18
2013,1,1,16,30,792,0,44.49,17
2013,1,1,17,30,507,0,55.47,14
2013,1,1,18,30,0,0,62.33,12
2013,1,1,19,30,0,0,66.87,12
2013,1,1,20,30,0,0,66.98,12
2013,1,1,21,30,0,0,72.35,11
2013,1,1,22,30,0,0,73.74,10
2013,1,1,23,30,0,0,80.49,10
2013,1,2,0,30,0,0,82.01,9
2013,1,2,1,30,0,7,88.64,8
2013,1,2,2,30,0,7,95.68,8
2013,1,2,3,30,0,7,96.91,8
2013,1,2,4,30,0,8,98.91,8
2013,1,2,5,30,0,7,100,8
2013,1,2,6,30,0,7,100,8
2013,1,2,7,30,0,6,95.25,9
2013,1,2,8,30,0,8,89.65,12
2013,1,2,9,30,177,7,86.61,13
2013,1,2,10,30,15,4,79.17,14
2013,1,2,11,30,102,7,72.11,15
2013,1,2,12,30,33,4,70.68,15
2013,1,2,13,30,26,4,70.2,15
2013,1,2,14,30,28,4,70.16,14
2013,1,2,15,30,206,8,75.31,14
2013,1,2,16,30,128,8,81.76,13
2013,1,2,17,30,0,8,90.13,12
2013,1,2,18,30,0,8,92.29,11
2013,1,2,19,30,0,7,99.67,11
2013,1,2,20,30,0,7,99.96,10
2013,1,2,21,30,0,7,100,10
2013,1,2,22,30,0,8,100,10
2013,1,2,23,30,0,8,100,9
2013,1,3,0,30,0,7,100,9
2013,1,3,1,30,0,8,100,8
2013,1,3,2,30,0,0,100,8
2013,1,3,3,30,0,7,100,8
2013,1,3,4,30,0,0,100,8
2013,1,3,5,30,0,0,100,7
2013,1,3,6,30,0,1,100,7
2013,1,3,7,30,188,7,100,9
2013,1,3,8,30,113,7,86.03,12
2013,1,3,9,30,524,7,68.8,15
2013,1,3,10,30,420,8,54.28,17
2013,1,3,11,30,964,0,49.96,18
2013,1,3,12,30,955,0,46.51,19
2013,1,3,13,30,931,0,46.4,20
2013,1,3,14,30,883,1,49.57,19
2013,1,3,15,30,78,3,53.06,18
2013,1,3,16,30,661,0,56.98,17
2013,1,3,17,30,364,0,64.11,15
2013,1,3,18,30,0,0,74.5,13
2013,1,3,19,30,0,0,79.81,13
2013,1,3,20,30,0,0,79.74,12
2013,1,3,21,30,0,0,85.11,12
2013,1,3,22,30,0,0,85.36,11
2013,1,3,23,30,0,0,91.92,11
2013,1,4,0,30,0,0,93.02,10
2013,1,4,1,30,0,0,100,10
2013,1,4,2,30,0,0,100,10
2013,1,4,3,30,0,0,100,10
2013,1,4,4,30,0,0,100,9
2013,1,4,5,30,0,0,100,9
2013,1,4,6,30,0,1,100,9
2013,1,4,7,30,0,3,93.55,10
2013,1,4,8,30,41,3,81.92,12
2013,1,4,9,30,391,7,70.47,15
2013,1,4,10,30,362,3,55.75,18
2013,1,4,11,30,472,3,50.13,19
2013,1,4,12,30,462,3,45.43,20
2013,1,4,13,30,942,1,44.62,20
2013,1,4,14,30,908,0,47.22,19
2013,1,4,15,30,841,0,50.02,18
2013,1,4,16,30,715,0,54.05,17
2013,1,4,17,30,438,0,65.85,15
2013,1,4,18,30,0,4,76.75,13
2013,1,4,19,30,0,1,76.73,12
2013,1,4,20,30,0,0,81.11,12
2013,1,4,21,30,0,0,86.07,11
2013,1,4,22,30,0,1,86.57,11
2013,1,4,23,30,0,0,93.18,10
2013,1,5,0,30,0,0,93.54,9
2013,1,5,1,30,0,0,100,9
2013,1,5,2,30,0,0,99.78,9
2013,1,5,3,30,0,0,99.71,9
2013,1,5,4,30,0,0,99.88,8
2013,1,5,5,30,0,0,99.66,8
2013,1,5,6,30,0,0,99,8
2013,1,5,7,30,292,0,92.96,10
2013,1,5,8,30,367,3,74.42,14
2013,1,5,9,30,350,3,58.87,17
2013,1,5,10,30,449,3,43.57,20
2013,1,5,11,30,987,0,38.58,21
2013,1,5,12,30,481,3,35.05,22
2013,1,5,13,30,558,8,32.51,22
2013,1,5,14,30,171,7,34.58,21
2013,1,5,15,30,443,7,37.16,20
2013,1,5,16,30,0,6,43.22,19
2013,1,5,17,30,0,6,58.11,16
2013,1,5,18,30,0,0,64.32,14
2013,1,5,19,30,0,1,66.92,14
2013,1,5,20,30,0,1,70.04,13
2013,1,5,21,30,0,7,69.58,12
2013,1,5,22,30,0,8,74.4,12
2013,1,5,23,30,0,0,79.61,11
2013,1,6,0,30,0,0,85.32,10
2013,1,6,1,30,0,0,85.28,10
2013,1,6,2,30,0,0,84.71,9
2013,1,6,3,30,0,0,90,9
2013,1,6,4,30,0,0,89.5,9
2013,1,6,5,30,0,0,89.2,9
2013,1,6,6,30,0,4,89.03,9
2013,1,6,7,30,301,1,78.55,10
2013,1,6,8,30,737,0,65.15,14
2013,1,6,9,30,884,0,51.4,17
2013,1,6,10,30,951,0,38.32,20
2013,1,6,11,30,980,0,34.44,21
2013,1,6,12,30,979,0,31.8,22
2013,1,6,13,30,964,0,31.64,22
2013,1,6,14,30,933,1,33.69,21
2013,1,6,15,30,450,3,36.22,20
2013,1,6,16,30,0,8,41.73,19
2013,1,6,17,30,0,7,55.06,16
2013,1,6,18,30,0,8,65.95,14
2013,1,6,19,30,0,7,70.35,12
2013,1,6,20,30,0,0,80.96,11
2013,1,6,21,30,0,1,87.13,10
2013,1,6,22,30,0,7,93.02,9
2013,1,6,23,30,0,0,92.04,8
2013,1,7,0,30,0,0,97.45,8
2013,1,7,1,30,0,0,96.2,7
2013,1,7,2,30,0,0,100,7
2013,1,7,3,30,0,0,100,6
2013,1,7,4,30,0,1,100,6
2013,1,7,5,30,0,1,100,6
2013,1,7,6,30,0,3,100,6
2013,1,7,7,30,0,3,86.39,9
2013,1,7,8,30,0,3,69.35,13
2013,1,7,9,30,903,0,52.5,17
2013,1,7,10,30,970,0,40.69,19
2013,1,7,11,30,1004,0,36.17,21
2013,1,7,12,30,1012,0,32.81,22
2013,1,7,13,30,1003,0,30.61,22
2013,1,7,14,30,973,0,32.8,22
2013,1,7,15,30,910,0,35.49,21
2013,1,7,16,30,0,4,41.26,19
2013,1,7,17,30,525,3,55,16
2013,1,7,18,30,0,0,63.81,14
2013,1,7,19,30,0,0,69.58,13
2013,1,7,20,30,0,1,75.48,12
2013,1,7,21,30,0,0,81.46,11
2013,1,7,22,30,0,7,82.14,10
2013,1,7,23,30,0,1,88.31,10
2013,1,8,0,30,0,0,94.37,9
2013,1,8,1,30,0,0,94.3,8
2013,1,8,2,30,0,7,95.13,8
2013,1,8,3,30,0,7,96.96,8
2013,1,8,4,30,0,7,99.12,8
2013,1,8,5,30,0,7,100,8
2013,1,8,6,30,0,6,100,9
2013,1,8,7,30,0,7,92.7,10
2013,1,8,8,30,0,7,79.15,13
2013,1,8,9,30,104,7,71.42,16
2013,1,8,10,30,417,7,60.9,17
2013,1,8,11,30,536,7,59.39,18
2013,1,8,12,30,80,8,58.84,18
2013,1,8,13,30,93,7,58.75,18
2013,1,8,14,30,550,8,59.01,17
2013,1,8,15,30,201,8,62.96,17
2013,1,8,16,30,293,8,67.22,16
2013,1,8,17,30,0,8,73.47,14
2013,1,8,18,30,0,4,85.48,13
2013,1,8,19,30,0,4,92.44,12
2013,1,8,20,30,0,4,92.27,11
2013,1,8,21,30,0,4,98.58,11
2013,1,8,22,30,0,4,100,10
2013,1,8,23,30,0,7,100,10
2013,1,9,0,30,0,7,100,9
2013,1,9,1,30,0,7,100,9
2013,1,9,2,30,0,7,100,9
2013,1,9,3,30,0,7,100,9
2013,1,9,4,30,0,7,100,9
2013,1,9,5,30,0,7,100,9
2013,1,9,6,30,0,7,100,9
2013,1,9,7,30,0,7,93.83,11
2013,1,9,8,30,340,7,79.17,14
2013,1,9,9,30,380,8,61.68,17
2013,1,9,10,30,973,0,50.09,19
2013,1,9,11,30,1001,0,45.54,20
2013,1,9,12,30,1005,0,42.14,21
2013,1,9,13,30,993,0,41.88,21
2013,1,9,14,30,965,0,41.81,20
2013,1,9,15,30,912,0,44.33,19
2013,1,9,16,30,806,0,46.91,18
2013,1,9,17,30,547,0,58.36,16
2013,1,9,18,30,0,0,67.21,13
2013,1,9,19,30,0,0,70.75,13
2013,1,9,20,30,0,0,69.75,13
2013,1,9,21,30,0,0,69.28,12
2013,1,9,22,30,0,0,74.12,12
2013,1,9,23,30,0,0,79.3,11
2013,1,10,0,30,0,0,84.91,10
2013,1,10,1,30,0,0,84.89,9
2013,1,10,2,30,0,0,90.83,9
2013,1,10,3,30,0,0,90.83,9
2013,1,10,4,30,0,0,90.72,9
2013,1,10,5,30,0,0,90.7,9
2013,1,10,6,30,0,0,90.8,9
2013,1,10,7,30,347,0,79.25,11
2013,1,10,8,30,787,0,62.38,15
2013,1,10,9,30,931,0,42.33,18
2013,1,10,10,30,996,0,33.95,21
2013,1,10,11,30,1025,0,28.54,22
2013,1,10,12,30,1032,0,26.01,23
