Year,Month,Day,Hour,Minute,DNI,Cloud Type,Relative Humidity,Temperature
1999,1,1,0,30,0,0,95.84,8
1999,1,1,1,30,0,0,98.4,7
1999,1,1,2,30,0,0,100,7
1999,1,1,3,30,0,0,100,7
1999,1,1,4,30,0,0,100,6
1999,1,1,5,30,0,0,100,6
1999,1,1,6,30,0,0,100,6
1999,1,1,7,30,164,0,100,8
1999,1,1,8,30,610,0,80.52,12
1999,1,1,9,30,797,0,63.77,15
1999,1,1,10,30,879,0,52.36,17
1999,1,1,11,30,916,0,47.48,18
1999,1,1,12,30,926,0,44.07,19
1999,1,1,13,30,910,0,44.25,19
1999,1,1,14,30,868,0,44.74,18
1999,1,1,15,30,780,0,48.35,17
1999,1,1,16,30,639,0,56,16
1999,1,1,17,30,342,0,73.39,13
1999,1,1,18,30,0,0,84.97,10
1999,1,1,19,30,0,0,97.21,9
1999,1,1,20,30,0,0,97.52,8
1999,1,1,21,30,0,0,100,7
1999,1,1,22,30,0,0,100,7
1999,1,1,23,30,0,0,100,6
1999,1,2,0,30,0,0,100,6
1999,1,2,1,30,0,0,100,5
1999,1,2,2,30,0,0,100,5
1999,1,2,3,30,0,0,100,5
1999,1,2,4,30,0,0,100,5
1999,1,2,5,30,0,0,100,4
1999,1,2,6,30,0,0,100,4
1999,1,2,7,30,372,0,86.49,7
1999,1,2,8,30,807,0,67.74,11
1999,1,2,9,30,950,0,44.33,15
1999,1,2,10,30,1010,0,30.36,18
1999,1,2,11,30,1034,0,27.48,19
1999,1,2,12,30,1037,0,26.44,20
1999,1,2,13,30,1021,0,27.67,20
1999,1,2,14,30,984,0,28.89,19
1999,1,2,15,30,915,0,32.27,18
1999,1,2,16,30,784,0,41.36,16
1999,1,2,17,30,482,0,63.32,13
1999,1,2,18,30,0,0,77.64,10
1999,1,2,19,30,0,0,82.04,9
1999,1,2,20,30,0,0,80.38,8
1999,1,2,21,30,0,0,84.47,7
1999,1,2,22,30,0,0,89.53,7
1999,1,2,23,30,0,0,95.23,6
1999,1,3,0,30,0,0,100,5
1999,1,3,1,30,0,0,100,4
1999,1,3,2,30,0,0,100,4
1999,1,3,3,30,0,0,100,4
1999,1,3,4,30,0,0,100,4
1999,1,3,5,30,0,0,100,4
1999,1,3,6,30,0,0,100,4
1999,1,3,7,30,309,0,95.68,7
1999,1,3,8,30,777,0,78.23,10
1999,1,3,9,30,942,0,60.76,13
1999,1,3,10,30,1012,0,44.07,16
1999,1,3,11,30,1042,0,39.72,18
1999,1,3,12,30,1048,0,37.08,19
1999,1,3,13,30,1038,0,37.11,19
1999,1,3,14,30,1009,0,37.47,18
1999,1,3,15,30,953,0,40.26,17
1999,1,3,16,30,840,0,46.7,16
1999,1,3,17,30,564,0,66.34,13
1999,1,3,18,30,0,0,77.7,10
1999,1,3,19,30,0,0,81.46,9
1999,1,3,20,30,0,0,79.42,9
1999,1,3,21,30,0,0,82.98,8
1999,1,3,22,30,0,0,81.45,7
1999,1,3,23,30,0,0,86.17,7
1999,1,4,0,30,0,0,91.4,6
1999,1,4,1,30,0,0,97.18,5
1999,1,4,2,30,0,0,96.4,4
1999,1,4,3,30,0,0,100,3
1999,1,4,4,30,0,0,100,3
1999,1,4,5,30,0,0,100,3
1999,1,4,6,30,0,0,100,3
1999,1,4,7,30,311,0,90.8,5
1999,1,4,8,30,764,0,72.92,9
1999,1,4,9,30,921,0,58.51,13
1999,1,4,10,30,989,0,45.86,16
1999,1,4,11,30,1019,0,36.54,18
1999,1,4,12,30,1026,0,34.05,19
1999,1,4,13,30,1013,0,34.17,20
1999,1,4,14,30,602,8,34.8,19
1999,1,4,15,30,621,8,38.1,18
1999,1,4,16,30,226,8,48.14,16
1999,1,4,17,30,131,7,66.28,13
1999,1,4,18,30,0,3,80.15,9
1999,1,4,19,30,0,1,88.96,7
1999,1,4,20,30,0,1,96.46,6
1999,1,4,21,30,0,0,96.12,5
1999,1,4,22,30,0,0,94.92,4
1999,1,4,23,30,0,0,96.48,3
1999,1,5,0,30,0,0,94.6,3
1999,1,5,1,30,0,0,94.81,3
1999,1,5,2,30,0,0,95.92,2
1999,1,5,3,30,0,0,96.2,2
1999,1,5,4,30,0,0,94.8,2
1999,1,5,5,30,0,0,99.01,2
1999,1,5,6,30,0,1,96.02,2
1999,1,5,7,30,35,3,77.1,4
1999,1,5,8,30,231,3,60.97,8
1999,1,5,9,30,949,0,47.57,12
