Year,Month,Day,Hour,Minute,DNI,Cloud Type,Relative Humidity,Temperature
2014,1,1,0,30,0,0,100,6
2014,1,1,1,30,0,0,100,6
2014,1,1,2,30,0,0,100,5
2014,1,1,3,30,0,1,100,5
2014,1,1,4,30,0,1,100,5
2014,1,1,5,30,0,0,99.82,5
2014,1,1,6,30,0,1,98.22,5
2014,1,1,7,30,127,3,93.65,7
2014,1,1,8,30,291,3,86.76,10
2014,1,1,9,30,319,3,70.44,13
2014,1,1,10,30,310,3,56.23,16
2014,1,1,11,30,980,0,51.91,18
2014,1,1,12,30,982,0,48.51,19
2014,1,1,13,30,171,4,48.46,19
2014,1,1,14,30,105,4,48.7,18
2014,1,1,15,30,0,4,51.97,17
2014,1,1,16,30,22,4,59.58,16
2014,1,1,17,30,289,8,76.37,14
2014,1,1,18,30,0,4,86.03,12
2014,1,1,19,30,0,3,83.62,12
2014,1,1,20,30,0,0,80.46,11
2014,1,1,21,30,0,1,82.89,11
2014,1,1,22,30,0,0,80.96,10
2014,1,1,23,30,0,0,85.51,9
2014,1,2,0,30,0,0,90.93,9
2014,1,2,1,30,0,0,97.28,8
2014,1,2,2,30,0,0,97.56,7
2014,1,2,3,30,0,0,98.33,7
2014,1,2,4,30,0,0,99.5,7
2014,1,2,5,30,0,0,100,7
2014,1,2,6,30,0,4,100,7
2014,1,2,7,30,148,3,98.44,9
2014,1,2,8,30,549,3,86.36,12
2014,1,2,9,30,195,4,70.41,14
2014,1,2,10,30,113,4,62.41,16
2014,1,2,11,30,29,4,56.24,17
2014,1,2,12,30,74,4,50.97,18
2014,1,2,13,30,252,4,46.36,18
2014,1,2,14,30,6,4,48.7,17
2014,1,2,15,30,690,0,52.22,16
2014,1,2,16,30,61,4,60.38,14
2014,1,2,17,30,0,4,74.46,12
2014,1,2,18,30,0,4,84.36,10
2014,1,2,19,30,0,4,94.18,9
2014,1,2,20,30,0,4,96.85,8
2014,1,2,21,30,0,4,97.46,7
2014,1,2,22,30,0,4,98.06,6
2014,1,2,23,30,0,4,93.33,5
2014,1,3,0,30,0,4,96.41,5
2014,1,3,1,30,0,4,93.78,4
2014,1,3,2,30,0,4,98.78,4
2014,1,3,3,30,0,4,97.16,4
2014,1,3,4,30,0,4,96.17,3
2014,1,3,5,30,0,4,100,3
2014,1,3,6,30,0,4,100,3
2014,1,3,7,30,154,1,92.74,5
2014,1,3,8,30,0,4,76.11,9
2014,1,3,9,30,278,3,60.52,13
2014,1,3,10,30,337,3,49.51,16
2014,1,3,11,30,959,0,45.8,17
2014,1,3,12,30,976,0,42.56,18
2014,1,3,13,30,961,0,42.54,18
2014,1,3,14,30,49,4,42.68,18
2014,1,3,15,30,113,4,45.72,17
2014,1,3,16,30,127,3,53.1,15
2014,1,3,17,30,389,1,72.93,12
2014,1,3,18,30,0,0,86.79,10
2014,1,3,19,30,0,1,85.81,9
2014,1,3,20,30,0,0,89.09,9
2014,1,3,21,30,0,0,86.46,8
2014,1,3,22,30,0,0,91.35,8
2014,1,3,23,30,0,0,90.51,7
2014,1,4,0,30,0,0,96.3,7
2014,1,4,1,30,0,0,95.65,6
2014,1,4,2,30,0,0,100,6
2014,1,4,3,30,0,0,100,6
2014,1,4,4,30,0,0,99.88,5
2014,1,4,5,30,0,0,100,5
2014,1,4,6,30,0,0,100,5
2014,1,4,7,30,381,0,84.97,7
2014,1,4,8,30,811,0,68.18,12
2014,1,4,9,30,954,0,48.01,15
2014,1,4,10,30,1017,0,36.41,17
2014,1,4,11,30,1043,0,33.41,18
2014,1,4,12,30,1048,0,31.38,19
2014,1,4,13,30,1036,0,29.67,19
2014,1,4,14,30,1005,0,29.98,19
2014,1,4,15,30,945,0,32.24,18
2014,1,4,16,30,341,3,37.64,16
2014,1,4,17,30,231,7,58.7,13
2014,1,4,18,30,0,1,63.1,11
2014,1,4,19,30,0,0,65.82,10
2014,1,4,20,30,0,0,70.02,9
2014,1,4,21,30,0,1,73.5,9
2014,1,4,22,30,0,7,76.33,8
2014,1,4,23,30,0,7,74.05,7
2014,1,5,0,30,0,0,71.74,7
2014,1,5,1,30,0,7,74.28,7
2014,1,5,2,30,0,0,72.17,7
2014,1,5,3,30,0,0,70.49,7
2014,1,5,4,30,0,0,69.34,7
2014,1,5,5,30,0,0,69.14,7
2014,1,5,6,30,0,0,69.85,7
2014,1,5,7,30,351,0,63.4,8
2014,1,5,8,30,789,0,59.42,12
2014,1,5,9,30,932,1,48.16,15
2014,1,5,10,30,993,0,38.26,17
2014,1,5,11,30,637,8,35.7,19
2014,1,5,12,30,613,8,34,20
2014,1,5,13,30,1001,0,32.72,20
2014,1,5,14,30,963,0,35.96,20
2014,1,5,15,30,897,0,39.82,19
2014,1,5,16,30,768,0,47.19,17
2014,1,5,17,30,473,3,69.36,14
2014,1,5,18,30,0,3,77.3,11
2014,1,5,19,30,0,1,80.95,10
2014,1,5,20,30,0,0,87.29,9
2014,1,5,21,30,0,4,94.23,8
2014,1,5,22,30,0,7,100,8
2014,1,5,23,30,0,3,100,7
2014,1,6,0,30,0,0,100,7
2014,1,6,1,30,0,0,100,7
2014,1,6,2,30,0,0,100,7
2014,1,6,3,30,0,0,100,6
2014,1,6,4,30,0,0,100,6
2014,1,6,5,30,0,0,99.49,6
2014,1,6,6,30,0,0,98.91,6
2014,1,6,7,30,123,0,92.75,8
2014,1,6,8,30,584,1,78.16,11
2014,1,6,9,30,785,0,64.25,14
2014,1,6,10,30,882,0,56.12,15
2014,1,6,11,30,926,0,52.03,16
2014,1,6,12,30,940,0,51.66,17
2014,1,6,13,30,928,1,48.48,18
2014,1,6,14,30,894,1,48.83,17
2014,1,6,15,30,817,0,52.25,16
2014,1,6,16,30,0,3,55.72,15
2014,1,6,17,30,403,0,70.9,12
2014,1,6,18,30,0,0,82.19,10
2014,1,6,19,30,0,0,91.76,9
2014,1,6,20,30,0,0,94.94,8
2014,1,6,21,30,0,0,97.86,7
2014,1,6,22,30,0,0,95.26,6
2014,1,6,23,30,0,0,99.79,6
2014,1,7,0,30,0,1,97.9,6
2014,1,7,1,30,0,4,100,5
2014,1,7,2,30,0,4,100,5
2014,1,7,3,30,0,4,100,4
2014,1,7,4,30,0,1,100,4
2014,1,7,5,30,0,0,100,4
2014,1,7,6,30,0,1,100,4
