Year,Month,Day,Hour,Minute,DNI,Cloud Type,Relative Humidity,Temperature
2012,1,3,20,30,0,7,81.82,8
2012,1,3,21,30,0,7,87.34,7
2012,1,3,22,30,0,7,87.39,6
2012,1,3,23,30,0,7,93.7,6
2012,1,4,0,30,0,7,93.6,5
2012,1,4,1,30,0,7,100,5
2012,1,4,2,30,0,4,99.72,4
2012,1,4,3,30,0,3,100,4
2012,1,4,4,30,0,4,100,4
2012,1,4,5,30,0,0,100,4
2012,1,4,6,30,0,0,100,4
2012,1,4,7,30,303,0,88.08,7
2012,1,4,8,30,752,0,69.34,11
2012,1,4,9,30,906,0,55.62,14
2012,1,4,10,30,975,0,40.83,17
2012,1,4,11,30,1005,1,33.75,18
2012,1,4,12,30,615,7,30.78,19
2012,1,4,13,30,980,1,30.37,20
2012,1,4,14,30,580,8,30.34,20
2012,1,4,15,30,454,7,32.43,19
2012,1,4,16,30,544,8,37.36,17
2012,1,4,17,30,0,4,51.35,14
2012,1,4,18,30,0,4,62.33,12
2012,1,4,19,30,0,4,66.63,11
2012,1,4,20,30,0,4,71.74,9
2012,1,4,21,30,0,0,76.38,9
2012,1,4,22,30,0,4,76.37,8
2012,1,4,23,30,0,1,81.81,8
2012,1,5,0,30,0,4,81.52,7
2012,1,5,1,30,0,1,86.94,7
2012,1,5,2,30,0,4,86.71,6
2012,1,5,3,30,0,0,86.49,6
2012,1,5,4,30,0,0,92.65,6
2012,1,5,5,30,0,0,92.72,6
2012,1,5,6,30,0,0,92.8,6
2012,1,5,7,30,223,0,81.05,7
2012,1,5,8,30,677,0,63.09,11
2012,1,5,9,30,841,0,48.93,15
2012,1,5,10,30,909,0,40.52,17
2012,1,5,11,30,934,0,37.61,18
2012,1,5,12,30,870,0,35.4,19
2012,1,5,13,30,851,0,36.07,19
2012,1,5,14,30,527,3,39.24,18
2012,1,5,15,30,31,4,42.24,17
2012,1,5,16,30,136,4,45.08,16
2012,1,5,17,30,282,1,57.17,13
2012,1,5,18,30,0,0,67.61,11
2012,1,5,19,30,0,0,71.21,10
2012,1,5,20,30,0,0,75.03,9
2012,1,5,21,30,0,0,74.81,8
2012,1,5,22,30,0,0,80.8,8
2012,1,5,23,30,0,0,87.25,7
2012,1,6,0,30,0,0,87.55,6
2012,1,6,1,30,0,0,93.63,6
2012,1,6,2,30,0,0,93.09,5
2012,1,6,3,30,0,1,92.89,5
2012,1,6,4,30,0,1,93.51,5
2012,1,6,5,30,0,1,94.58,5
2012,1,6,6,30,0,0,95.67,5
2012,1,6,7,30,14,7,84.35,7
2012,1,6,8,30,414,3,71.95,11
2012,1,6,9,30,784,0,58.05,14
2012,1,6,10,30,870,0,47.49,16
2012,1,6,11,30,912,0,40.82,17
2012,1,6,12,30,982,0,38.12,18
2012,1,6,13,30,971,0,38.26,19
2012,1,6,14,30,938,0,38.64,19
2012,1,6,15,30,865,1,41.14,18
2012,1,6,16,30,738,0,43.69,17
2012,1,6,17,30,445,0,56.6,14
2012,1,6,18,30,0,0,69.96,11
2012,1,6,19,30,0,0,74.29,10
2012,1,6,20,30,0,0,73.44,10
2012,1,6,21,30,0,0,72.89,9
2012,1,6,22,30,0,0,77.79,9
2012,1,6,23,30,0,4,77.66,8
2012,1,7,0,30,0,1,82.71,8
2012,1,7,1,30,0,0,87.85,7
2012,1,7,2,30,0,0,93.1,6
2012,1,7,3,30,0,0,92.09,5
2012,1,7,4,30,0,7,98.17,5
2012,1,7,5,30,0,0,97.62,5
2012,1,7,6,30,0,0,96.7,5
2012,1,7,7,30,306,0,77.7,7
2012,1,7,8,30,770,0,59.88,12
2012,1,7,9,30,924,0,44.53,15
2012,1,7,10,30,993,0,29.84,18
2012,1,7,11,30,1025,0,23.33,19
2012,1,7,12,30,1032,0,20.97,20
2012,1,7,13,30,1021,0,21.06,21
2012,1,7,14,30,988,0,21.77,20
2012,1,7,15,30,926,0,24.21,19
2012,1,7,16,30,806,0,29.39,17
2012,1,7,17,30,526,0,46.66,14
2012,1,7,18,30,0,0,59.26,12
2012,1,7,19,30,0,0,59.63,12
2012,1,7,20,30,0,0,58.69,11
2012,1,7,21,30,0,0,63.2,11
2012,1,7,22,30,0,0,68.9,10
2012,1,7,23,30,0,0,74.91,9
2012,1,8,0,30,0,0,75.72,8
2012,1,8,1,30,0,0,82.08,8
2012,1,8,2,30,0,1,83.38,7
2012,1,8,3,30,0,7,90.67,7
2012,1,8,4,30,0,1,91.88,7
2012,1,8,5,30,0,1,93.19,7
2012,1,8,6,30,0,8,94.14,7
2012,1,8,7,30,0,7,83.03,8
2012,1,8,8,30,752,0,74.26,11
2012,1,8,9,30,907,1,58.87,13
2012,1,8,10,30,979,0,46.19,16
2012,1,8,11,30,1013,0,40.62,17
2012,1,8,12,30,1031,0,35.2,18
2012,1,8,13,30,1028,0,32.39,19
2012,1,8,14,30,1006,0,31.28,20
2012,1,8,15,30,954,0,32.46,19
2012,1,8,16,30,853,0,36.56,17
2012,1,8,17,30,610,0,49.05,13
2012,1,8,18,30,0,0,59.6,10
2012,1,8,19,30,0,0,67.36,9
2012,1,8,20,30,0,0,66.81,8
2012,1,8,21,30,0,0,71.22,8
2012,1,8,22,30,0,0,76.21,7
2012,1,8,23,30,0,0,76.11,6
2012,1,9,0,30,0,0,81.44,6
2012,1,9,1,30,0,0,81.49,5
2012,1,9,2,30,0,0,88.24,5
2012,1,9,3,30,0,0,89.35,5
2012,1,9,4,30,0,0,90.15,5
2012,1,9,5,30,0,0,90.33,5
2012,1,9,6,30,0,0,89.58,5
2012,1,9,7,30,395,0,72.03,8
2012,1,9,8,30,822,0,55.56,12
2012,1,9,9,30,958,0,37.97,16
2012,1,9,10,30,1021,0,26.8,19
2012,1,9,11,30,1050,0,21.91,20
2012,1,9,12,30,1058,0,19.98,21
2012,1,9,13,30,1053,0,19.69,22
2012,1,9,14,30,1030,0,19.56,22
2012,1,9,15,30,983,0,20.85,21
2012,1,9,16,30,885,0,24.47,18
2012,1,9,17,30,644,0,39.74,14
2012,1,9,18,30,0,0,49.3,11
2012,1,9,19,30,0,0,52.85,11
2012,1,9,20,30,0,0,51.73,10
2012,1,9,21,30,0,0,54.89,9
2012,1,9,22,30,0,0,58.47,9
2012,1,9,23,30,0,0,58.18,9
2012,1,10,0,30,0,0,57.56,9
2012,1,10,1,30,0,0,56.46,8
2012,1,10,2,30,0,0,55.19,8
2012,1,10,3,30,0,0,57.83,8
2012,1,10,4,30,0,7,56.78,8
2012,1,10,5,30,0,0,55.83,8
2012,1,10,6,30,0,8,54.82,8
2012,1,10,7,30,0,7,52.18,9
2012,1,10,8,30,64,7,42.47,12
2012,1,10,9,30,940,1,34.14,16
2012,1,10,10,30,1000,0,26.56,18
2012,1,10,11,30,699,7,24.81,20
2012,1,10,12,30,689,8,23.66,21
2012,1,10,13,30,565,7,22.64,21
2012,1,10,14,30,1006,0,24.55,21
2012,1,10,15,30,955,0,26.25,20
2012,1,10,16,30,654,8,29.7,18
2012,1,10,17,30,228,7,40.96,14
2012,1,10,18,30,0,7,51.11,11
2012,1,10,19,30,0,7,53.31,10
2012,1,10,20,30,0,7,54.93,9
2012,1,10,21,30,0,1,57.41,9
2012,1,10,22,30,0,8,60.78,8
2012,1,10,23,30,0,7,60.12,8
2012,1,11,0,30,0,7,59.53,8
2012,1,11,1,30,0,7,58.91,8
2012,1,11,2,30,0,7,58.46,7
2012,1,11,3,30,0,7,62.15,7
2012,1,11,4,30,0,7,61.69,7
2012,1,11,5,30,0,3,61.31,6
2012,1,11,6,30,0,4,60.95,6
2012,1,11,7,30,0,4,54.44,9
2012,1,11,8,30,268,3,42.34,13
2012,1,11,9,30,405,3,34.09,17
2012,1,11,10,30,488,3,26.35,20
2012,1,11,11,30,460,3,24.75,21
2012,1,11,12,30,536,3,23.77,22
2012,1,11,13,30,1018,0,23.01,22
2012,1,11,14,30,992,0,25.14,22
2012,1,11,15,30,945,0,27.22,21
2012,1,11,16,30,253,3,31.41,19
2012,1,11,17,30,598,0,43.13,15
2012,1,11,18,30,0,0,54.58,12
2012,1,11,19,30,0,0,57.07,12
2012,1,11,20,30,0,0,54.95,11
2012,1,11,21,30,0,0,57.91,10
2012,1,11,22,30,0,0,61.51,9
2012,1,11,23,30,0,0,65.88,8
2012,1,12,0,30,0,0,70.92,7
2012,1,12,1,30,0,0,76.42,7
2012,1,12,2,30,0,0,76.91,7
2012,1,12,3,30,0,0,77.22,7
2012,1,12,4,30,0,1,77.08,7
2012,1,12,5,30,0,4,76.59,7
2012,1,12,6,30,0,0,70.61,7
2012,1,12,7,30,0,4,61.23,10
2012,1,12,8,30,781,0,49.45,14
2012,1,12,9,30,926,0,35.25,17
2012,1,12,10,30,989,0,26.63,20
2012,1,12,11,30,1015,0,24.98,21
2012,1,12,12,30,1017,0,23.61,21
2012,1,12,13,30,999,0,25.72,21
2012,1,12,14,30,531,3,28.55,20
2012,1,12,15,30,883,1,31.68,19
2012,1,12,16,30,469,3,35.24,18
2012,1,12,17,30,493,7,48.31,15
2012,1,12,18,30,0,7,62.64,12
2012,1,12,19,30,0,3,63.63,11
2012,1,12,20,30,0,7,67.72,10
2012,1,12,21,30,0,7,72.9,9
2012,1,12,22,30,0,7,79.18,9
2012,1,12,23,30,0,1,86.2,8
2012,1,13,0,30,0,7,87.2,7
2012,1,13,1,30,0,0,95.04,7
2012,1,13,2,30,0,0,97.69,7
2012,1,13,3,30,0,0,100,7
2012,1,13,4,30,0,1,100,7
2012,1,13,5,30,0,4,100,7
2012,1,13,6,30,0,1,100,7
2012,1,13,7,30,0,7,99.52,9
2012,1,13,8,30,615,7,81.4,12
2012,1,13,9,30,325,7,63.28,15
2012,1,13,10,30,167,7,51.63,17
2012,1,13,11,30,384,7,43.41,18
2012,1,13,12,30,585,7,39.2,19
2012,1,13,13,30,448,3,38.09,19
2012,1,13,14,30,937,0,39.96,19
2012,1,13,15,30,669,7,42.11,18
2012,1,13,16,30,34,3,44.87,17
2012,1,13,17,30,0,4,55.16,14
2012,1,13,18,30,0,1,62.39,13
2012,1,13,19,30,0,0,60.48,13
2012,1,13,20,30,0,1,63.72,12
2012,1,13,21,30,0,7,63.08,11
2012,1,13,22,30,0,7,67.52,11
2012,1,13,23,30,0,3,67.8,10
2012,1,14,0,30,0,4,72.95,10
2012,1,14,1,30,0,4,73.52,9
2012,1,14,2,30,0,7,79.49,9
2012,1,14,3,30,0,7,80.01,8
2012,1,14,4,30,0,8,85.93,8
2012,1,14,5,30,0,4,86.08,7
2012,1,14,6,30,0,4,85.97,7
2012,1,14,7,30,0,4,80.48,9
2012,1,14,8,30,265,7,62.81,12
2012,1,14,9,30,411,3,50.75,16
2012,1,14,10,30,366,3,42.02,18
2012,1,14,11,30,921,1,38.89,19
2012,1,14,12,30,436,3,39.26,19
2012,1,14,13,30,434,7,40.21,19
2012,1,14,14,30,847,1,44.28,18
2012,1,14,15,30,169,4,49.05,17
2012,1,14,16,30,16,4,54.74,15
2012,1,14,17,30,0,4,67.63,14
2012,1,14,18,30,0,4,82.16,12
2012,1,14,19,30,0,4,80.89,11
2012,1,14,20,30,0,4,87.17,11
2012,1,14,21,30,0,4,93.18,10
2012,1,14,22,30,0,7,92.63,9
2012,1,14,23,30,0,7,98.14,9
2012,1,15,0,30,0,4,97.13,9
2012,1,15,1,30,0,7,96.01,8
2012,1,15,2,30,0,7,100,8
2012,1,15,3,30,0,4,100,8
2012,1,15,4,30,0,7,99.15,8
2012,1,15,5,30,0,8,98.08,7
2012,1,15,6,30,0,7,96.97,7
2012,1,15,7,30,0,4,90.36,9
2012,1,15,8,30,338,7,79.77,11
2012,1,15,9,30,449,4,63.06,14
2012,1,15,10,30,326,4,53.68,16
2012,1,15,11,30,162,4,49.78,17
2012,1,15,12,30,392,7,46.57,17
2012,1,15,13,30,241,8,46.37,18
2012,1,15,14,30,110,4,46.22,17
2012,1,15,15,30,26,4,48.97,17
2012,1,15,16,30,118,8,52.57,16
2012,1,15,17,30,0,8,66.93,14
2012,1,15,18,30,0,4,73.94,12
2012,1,15,19,30,0,0,77.32,11
2012,1,15,20,30,0,0,88.82,9
2012,1,15,21,30,0,0,96.63,8
2012,1,15,22,30,0,0,97.98,7
2012,1,15,23,30,0,0,100,7
2012,1,16,0,30,0,0,100,6
2012,1,16,1,30,0,0,100,6
2012,1,16,2,30,0,0,100,6
2012,1,16,3,30,0,0,98.02,6
2012,1,16,4,30,0,0,96.21,6
2012,1,16,5,30,0,0,95.43,6
2012,1,16,6,30,0,0,96.06,7
2012,1,16,7,30,315,0,80.59,10
2012,1,16,8,30,765,0,66.34,14
2012,1,16,9,30,910,0,52.06,17
2012,1,16,10,30,975,0,38.43,19
2012,1,16,11,30,1004,0,34.66,21
2012,1,16,12,30,1006,0,31.94,22
2012,1,16,13,30,990,0,31.91,22
2012,1,16,14,30,955,0,32.16,22
2012,1,16,15,30,888,3,34.44,21
2012,1,16,16,30,408,8,37.17,19
2012,1,16,17,30,510,3,50.31,16
2012,1,16,18,30,0,4,60.56,15
2012,1,16,19,30,0,4,64.15,14
2012,1,16,20,30,0,0,68.9,13
2012,1,16,21,30,0,0,68.77,12
2012,1,16,22,30,0,0,73.87,11
2012,1,16,23,30,0,0,78.93,11
2012,1,17,0,30,0,0,83.72,10
2012,1,17,1,30,0,0,82.52,10
2012,1,17,2,30,0,0,81.43,9
2012,1,17,3,30,0,0,86.3,9
2012,1,17,4,30,0,0,85.71,8
2012,1,17,5,30,0,0,91.24,8
2012,1,17,6,30,0,0,90.62,8
2012,1,17,7,30,217,0,74.09,10
2012,1,17,8,30,690,0,58.33,15
2012,1,17,9,30,865,0,42,18
2012,1,17,10,30,944,0,31.48,20
2012,1,17,11,30,982,0,28.63,21
2012,1,17,12,30,991,0,26.41,22
2012,1,17,13,30,982,0,26,23
2012,1,17,14,30,950,0,25.77,23
2012,1,17,15,30,889,0,27.08,22
2012,1,17,16,30,770,0,30.46,20
2012,1,17,17,30,510,0,42.15,17
2012,1,17,18,30,0,0,54.64,14
2012,1,17,19,30,0,0,59.91,13
2012,1,17,20,30,0,0,70.58,11
2012,1,17,21,30,0,0,77.16,10
2012,1,17,22,30,0,0,77.99,9
2012,1,17,23,30,0,0,81.93,9
2012,1,18,0,30,0,0,77.12,8
2012,1,18,1,30,0,0,75.36,8
2012,1,18,2,30,0,0,73.56,7
2012,1,18,3,30,0,0,67.92,7
2012,1,18,4,30,0,0,64.31,6
2012,1,18,5,30,0,0,67.35,6
2012,1,18,6,30,0,0,67.81,6
2012,1,18,7,30,261,0,57.7,9
2012,1,18,8,30,735,0,42.81,13
2012,1,18,9,30,900,1,32.16,17
2012,1,18,10,30,977,0,25.38,20
2012,1,18,11,30,1013,0,22.42,21
2012,1,18,12,30,1021,0,21.08,22
2012,1,18,13,30,1011,0,21.27,23
2012,1,18,14,30,982,0,21.64,22
2012,1,18,15,30,927,0,23.39,21
2012,1,18,16,30,119,3,27.07,20
2012,1,18,17,30,562,1,40.82,16
2012,1,18,18,30,0,0,58.09,13
2012,1,18,19,30,0,0,71.69,11
2012,1,18,20,30,0,0,76.88,10
2012,1,18,21,30,0,3,86.8,10
2012,1,18,22,30,0,7,95,9
2012,1,18,23,30,0,7,95.75,8
2012,1,19,0,30,0,7,100,8
2012,1,19,1,30,0,7,100,7
2012,1,19,2,30,0,7,100,7
2012,1,19,3,30,0,0,100,7
2012,1,19,4,30,0,0,100,7
2012,1,19,5,30,0,0,100,7
2012,1,19,6,30,0,0,100,7
2012,1,19,7,30,192,0,80.94,9
2012,1,19,8,30,469,7,62.5,13
2012,1,19,9,30,853,1,49.38,17
2012,1,19,10,30,937,0,35,19
2012,1,19,11,30,978,0,29.72,20
2012,1,19,12,30,981,0,26.11,21
2012,1,19,13,30,976,0,24.93,22
2012,1,19,14,30,949,0,24.21,22
2012,1,19,15,30,896,0,25.25,21
2012,1,19,16,30,789,0,28.41,19
2012,1,19,17,30,537,0,43.11,16
2012,1,19,18,30,0,0,50.88,13
2012,1,19,19,30,0,1,58.75,12
2012,1,19,20,30,0,0,59.42,11
2012,1,19,21,30,0,0,63.49,11
2012,1,19,22,30,0,0,62.66,10
2012,1,19,23,30,0,0,65.78,10
2012,1,20,0,30,0,0,64.04,10
2012,1,20,1,30,0,0,66.41,9
2012,1,20,2,30,0,0,64.8,9
2012,1,20,3,30,0,0,64.16,8
2012,1,20,4,30,0,0,69.28,8
2012,1,20,5,30,0,0,69.54,8
2012,1,20,6,30,0,0,68.56,8
2012,1,20,7,30,277,0,59.9,10
2012,1,20,8,30,752,0,49.7,14
2012,1,20,9,30,911,0,30.9,17
2012,1,20,10,30,981,0,21.45,20
2012,1,20,11,30,594,8,18.79,21
2012,1,20,12,30,546,7,17.92,22
2012,1,20,13,30,466,3,18.42,23
2012,1,20,14,30,970,1,19.14,23
2012,1,20,15,30,905,0,21.41,22
2012,1,20,16,30,782,0,25.59,20
2012,1,20,17,30,512,0,40.96,17
2012,1,20,18,30,0,3,52.94,14
2012,1,20,19,30,0,1,52.32,13
2012,1,20,20,30,0,1,56.5,13
2012,1,20,21,30,0,0,55.68,12
2012,1,20,22,30,0,0,58.09,12
2012,1,20,23,30,0,1,56.52,11
2012,1,21,0,30,0,1,58.68,10
2012,1,21,1,30,0,3,61.11,10
2012,1,21,2,30,0,0,63.91,9
2012,1,21,3,30,0,0,62.68,8
2012,1,21,4,30,0,3,66.34,8
2012,1,21,5,30,0,4,66.08,8
2012,1,21,6,30,0,4,66.22,8
2012,1,21,7,30,0,4,55.44,10
2012,1,21,8,30,695,0,46.38,14
2012,1,21,9,30,862,0,36.52,18
2012,1,21,10,30,939,0,27.65,20
2012,1,21,11,30,562,7,24.22,21
2012,1,21,12,30,962,0,21.81,22
2012,1,21,13,30,950,0,21.49,23
2012,1,21,14,30,582,8,21.72,22
2012,1,21,15,30,515,8,23.48,21
2012,1,21,16,30,491,8,27.55,20
2012,1,21,17,30,305,7,43.35,17
2012,1,21,18,30,0,7,54.18,14
2012,1,21,19,30,0,7,57.74,13
2012,1,21,20,30,0,7,61.77,12
2012,1,21,21,30,0,4,60.72,11
2012,1,21,22,30,0,0,63.62,11
2012,1,21,23,30,0,0,67.12,10
2012,1,22,0,30,0,0,66.6,9
2012,1,22,1,30,0,0,70.71,9
2012,1,22,2,30,0,0,69.82,8
2012,1,22,3,30,0,0,69.12,8
2012,1,22,4,30,0,0,74.4,8
2012,1,22,5,30,0,0,75.69,8
2012,1,22,6,30,0,0,77.55,8
2012,1,22,7,30,192,0,65.65,11
2012,1,22,8,30,659,0,56.54,15
2012,1,22,9,30,838,0,40.46,18
2012,1,22,10,30,920,0,30.47,21
2012,1,22,11,30,956,0,27.37,22
2012,1,22,12,30,977,0,24.68,23
2012,1,22,13,30,960,0,23.36,24
2012,1,22,14,30,917,0,25.47,24
2012,1,22,15,30,839,0,27.88,23
2012,1,22,16,30,690,0,32.87,21
2012,1,22,17,30,410,0,45.57,18
2012,1,22,18,30,0,0,59.61,15
2012,1,22,19,30,0,0,63.71,14
2012,1,22,20,30,0,0,67.48,13
2012,1,22,21,30,0,0,70.62,12
2012,1,22,22,30,0,0,69.22,12
2012,1,22,23,30,0,0,72.31,11
2012,1,23,0,30,0,0,70.56,11
2012,1,23,1,30,0,0,68.96,10
2012,1,23,2,30,0,0,72.12,10
2012,1,23,3,30,0,0,70.55,10
2012,1,23,4,30,0,0,69.27,10
2012,1,23,5,30,0,0,68.3,10
2012,1,23,6,30,0,0,67.63,10
2012,1,23,7,30,237,0,59.63,11
2012,1,23,8,30,696,0,48.62,15
2012,1,23,9,30,859,0,38.01,18
2012,1,23,10,30,934,0,29.65,21
2012,1,23,11,30,971,0,24.6,22
2012,1,23,12,30,979,0,22.29,23
2012,1,23,13,30,968,0,21.99,24
2012,1,23,14,30,932,0,22.16,24
2012,1,23,15,30,843,0,23.9,23
2012,1,23,16,30,252,8,28,21
2012,1,23,17,30,0,8,42.85,17
2012,1,23,18,30,0,7,57.11,14
2012,1,23,19,30,0,0,59.3,13
2012,1,23,20,30,0,0,63.51,13
2012,1,23,21,30,0,0,67.8,12
2012,1,23,22,30,0,0,72.83,11
2012,1,23,23,30,0,0,73.24,10
2012,1,24,0,30,0,0,79.14,10
2012,1,24,1,30,0,0,86.18,9
2012,1,24,2,30,0,0,88.92,8
2012,1,24,3,30,0,0,98.74,8
2012,1,24,4,30,0,0,100,8
2012,1,24,5,30,0,0,100,7
2012,1,24,6,30,0,0,100,7
2012,1,24,7,30,120,0,95.41,10
2012,1,24,8,30,568,0,75.5,13
2012,1,24,9,30,770,0,60.14,16
2012,1,24,10,30,866,0,46.04,19
2012,1,24,11,30,916,0,40.47,21
2012,1,24,12,30,979,0,35.67,22
2012,1,24,13,30,976,3,31.98,22
2012,1,24,14,30,137,3,32.91,22
2012,1,24,15,30,165,3,34.25,21
2012,1,24,16,30,291,3,38.43,19
2012,1,24,17,30,485,0,48.89,16
2012,1,24,18,30,0,0,61.3,13
2012,1,24,19,30,0,0,70.33,11
2012,1,24,20,30,0,0,75.51,10
2012,1,24,21,30,0,0,80.78,9
2012,1,24,22,30,0,0,80.29,8
2012,1,24,23,30,0,0,84.63,8
2012,1,25,0,30,0,0,88.13,7
2012,1,25,1,30,0,0,84.78,7
2012,1,25,2,30,0,0,80.83,7
2012,1,25,3,30,0,0,76.92,7
2012,1,25,4,30,0,0,74,7
2012,1,25,5,30,0,0,71.92,7
2012,1,25,6,30,0,0,70.19,7
2012,1,25,7,30,218,0,56.68,9
2012,1,25,8,30,688,0,43.59,13
2012,1,25,9,30,860,0,33.5,16
2012,1,25,10,30,941,0,28.49,19
2012,1,25,11,30,981,0,26.06,20
2012,1,25,12,30,1001,0,24,21
2012,1,25,13,30,998,0,22.26,21
2012,1,25,14,30,975,0,23.63,21
2012,1,25,15,30,928,0,25.13,20
2012,1,25,16,30,832,0,28.22,18
2012,1,25,17,30,611,1,37.42,14
2012,1,25,18,30,0,0,48.21,11
2012,1,25,19,30,0,0,54.72,10
2012,1,25,20,30,0,0,54.35,9
2012,1,25,21,30,0,0,57.25,9
2012,1,25,22,30,0,0,56.67,8
2012,1,25,23,30,0,0,60.01,8
2012,1,26,0,30,0,0,63.92,7
2012,1,26,1,30,0,0,68.46,6
2012,1,26,2,30,0,0,73.75,5
2012,1,26,3,30,0,1,74.11,5
2012,1,26,4,30,0,0,74.72,5
2012,1,26,5,30,0,0,76.33,5
2012,1,26,6,30,0,0,78.76,5
2012,1,26,7,30,210,0,66.88,8
2012,1,26,8,30,688,0,54.27,12
2012,1,26,9,30,365,3,39.58,15
2012,1,26,10,30,943,0,30.34,18
2012,1,26,11,30,977,0,27.46,20
2012,1,26,12,30,5,10,25.04,21
2012,1,26,13,30,629,8,23.14,22
2012,1,26,14,30,568,8,23.02,21
2012,1,26,15,30,405,8,24.41,20
2012,1,26,16,30,414,8,27.88,19
2012,1,26,17,30,33,7,37.65,15
2012,1,26,18,30,0,8,51.65,12
2012,1,26,19,30,0,0,55.25,11
2012,1,26,20,30,0,0,65.04,10
2012,1,26,21,30,0,0,71.86,8
2012,1,26,22,30,0,1,80.14,8
2012,1,26,23,30,0,0,88.54,7
2012,1,27,0,30,0,0,90.16,6
2012,1,27,1,30,0,0,90.64,6
2012,1,27,2,30,0,0,90.46,6
2012,1,27,3,30,0,0,96.96,6
2012,1,27,4,30,0,0,97.94,6
2012,1,27,5,30,0,0,99.99,6
2012,1,27,6,30,0,0,100,6
2012,1,27,7,30,247,0,83.84,8
2012,1,27,8,30,715,0,63.26,12
2012,1,27,9,30,879,0,47.04,15
2012,1,27,10,30,953,0,38.72,18
2012,1,27,11,30,988,0,35.28,19
2012,1,27,12,30,1000,0,32.77,20
2012,1,27,13,30,989,0,30.8,21
2012,1,27,14,30,956,0,30.98,20
2012,1,27,15,30,913,3,33.05,19
2012,1,27,16,30,285,3,37.64,18
2012,1,27,17,30,0,3,48.13,15
2012,1,27,18,30,0,0,56.56,12
2012,1,27,19,30,0,0,65.26,11
2012,1,27,20,30,0,0,70.12,9
2012,1,27,21,30,0,0,75.05,9
2012,1,27,22,30,0,0,74.87,9
2012,1,27,23,30,0,0,74.63,8
2012,1,28,0,30,0,0,79.59,8
2012,1,28,1,30,0,0,79.03,7
2012,1,28,2,30,0,0,83.67,7
2012,1,28,3,30,0,0,82.27,7
2012,1,28,4,30,0,0,80.51,6
2012,1,28,5,30,0,0,78.38,6
2012,1,28,6,30,0,0,76.41,6
2012,1,28,7,30,328,0,66.11,9
2012,1,28,8,30,771,0,47.97,13
2012,1,28,9,30,918,0,36.44,17
2012,1,28,10,30,983,0,29.59,19
2012,1,28,11,30,1013,0,25.01,20
2012,1,28,12,30,1016,0,23.04,21
2012,1,28,13,30,1002,0,22.98,22
2012,1,28,14,30,63,4,23.28,22
2012,1,28,15,30,0,4,25.39,21
