Year,Month,Day,Hour,Minute,DNI,Cloud Type,Relative Humidity,Temperature
2017,1,1,0,30,0,1,82.02,10
2017,1,1,1,30,0,1,86.66,10
2017,1,1,2,30,0,1,91.83,9
2017,1,1,3,30,0,0,91.67,9
2017,1,1,4,30,0,0,98.5,8
2017,1,1,5,30,0,0,98.93,8
2017,1,1,6,30,0,1,99.39,8
2017,1,1,7,30,121,1,87.95,10
2017,1,1,8,30,177,3,70.65,14
2017,1,1,9,30,748,1,58.03,17
2017,1,1,10,30,837,1,48.75,19
2017,1,1,11,30,889,1,41.76,20
2017,1,1,12,30,973,1,38.6,21
2017,1,1,13,30,965,1,38.17,22
2017,1,1,14,30,935,1,38.12,21
2017,1,1,15,30,259,3,40.43,20
2017,1,1,16,30,0,3,45.86,19
2017,1,1,17,30,455,3,61.59,16
2017,1,1,18,30,0,1,71.07,13
2017,1,1,19,30,0,0,73.83,12
2017,1,1,20,30,0,1,77.22,12
2017,1,1,21,30,0,1,81.62,11
2017,1,1,22,30,0,0,80.28,11
2017,1,1,23,30,0,0,84.31,10
2017,1,2,0,30,0,1,82.63,10
2017,1,2,1,30,0,1,80.82,9
2017,1,2,2,30,0,0,84.3,9
2017,1,2,3,30,0,1,82.21,9
2017,1,2,4,30,0,1,80.37,9
2017,1,2,5,30,0,0,78.57,9
2017,1,2,6,30,0,1,76.91,9
2017,1,2,7,30,381,1,67.23,11
2017,1,2,8,30,803,1,54.61,14
2017,1,2,9,30,941,1,40.99,17
2017,1,2,10,30,1003,1,30.53,20
2017,1,2,11,30,1031,0,27.18,22
2017,1,2,12,30,1040,0,24.35,23
2017,1,2,13,30,1030,0,22.09,24
2017,1,2,14,30,1003,0,21.61,24
2017,1,2,15,30,951,1,22.73,23
2017,1,2,16,30,843,1,26.48,21
2017,1,2,17,30,569,1,45.93,17
2017,1,2,18,30,0,0,50.47,15
2017,1,2,19,30,0,1,53.52,13
2017,1,2,20,30,0,1,62.63,11
2017,1,2,21,30,0,0,66.61,10
2017,1,2,22,30,0,0,70.6,10
2017,1,2,23,30,0,0,70.5,9
2017,1,3,0,30,0,0,75.85,9
2017,1,3,1,30,0,1,76.19,9
2017,1,3,2,30,0,1,76.33,8
2017,1,3,3,30,0,1,81.82,8
2017,1,3,4,30,0,1,82.29,7
2017,1,3,5,30,0,0,88.51,7
2017,1,3,6,30,0,1,88.6,7
2017,1,3,7,30,332,1,78.22,9
2017,1,3,8,30,773,1,58.92,14
