Year,Month,Day,Hour,Minute,DNI,Cloud Type,Relative Humidity,Temperature
2007,1,1,0,30,0,7,100,8
2007,1,1,1,30,0,7,100,8
2007,1,1,2,30,0,7,100,7
2007,1,1,3,30,0,4,100,7
2007,1,1,4,30,0,4,100,6
2007,1,1,5,30,0,4,100,6
2007,1,1,6,30,0,3,100,6
2007,1,1,7,30,0,7,97.4,8
2007,1,1,8,30,0,3,78.03,11
2007,1,1,9,30,186,3,68.12,15
2007,1,1,10,30,347,3,56.71,18
2007,1,1,11,30,955,0,52.49,19
2007,1,1,12,30,515,8,48.86,20
2007,1,1,13,30,344,7,49.19,20
2007,1,1,14,30,147,7,52.87,19
2007,1,1,15,30,525,8,56.48,18
2007,1,1,16,30,652,1,60.85,17
2007,1,1,17,30,357,0,74.03,15
2007,1,1,18,30,0,1,85.04,13
2007,1,1,19,30,0,1,89.39,12
2007,1,1,20,30,0,0,88.2,11
2007,1,1,21,30,0,7,93.16,11
2007,1,1,22,30,0,7,99.3,10
2007,1,1,23,30,0,7,100,9
2007,1,2,0,30,0,3,100,8
2007,1,2,1,30,0,3,100,8
2007,1,2,2,30,0,3,100,8
2007,1,2,3,30,0,3,100,8
2007,1,2,4,30,0,0,100,8
2007,1,2,5,30,0,0,100,8
2007,1,2,6,30,0,7,99.05,8
2007,1,2,7,30,76,7,86.42,9
2007,1,2,8,30,333,3,78.68,12
2007,1,2,9,30,596,7,66.32,15
2007,1,2,10,30,937,1,54.51,18
2007,1,2,11,30,390,7,46.73,19
2007,1,2,12,30,315,7,42.94,20
2007,1,2,13,30,411,8,45.51,20
2007,1,2,14,30,116,7,48.91,19
2007,1,2,15,30,284,7,52.57,18
2007,1,2,16,30,257,4,57.45,17
2007,1,2,17,30,205,7,71.95,15
2007,1,2,18,30,0,7,75.88,14
2007,1,2,19,30,0,7,80.27,13
2007,1,2,20,30,0,0,84.57,12
2007,1,2,21,30,0,0,89.39,11
2007,1,2,22,30,0,0,95.34,10
2007,1,2,23,30,0,1,94.82,10
2007,1,3,0,30,0,7,100,9
2007,1,3,1,30,0,7,100,9
2007,1,3,2,30,0,7,100,9
2007,1,3,3,30,0,7,100,8
2007,1,3,4,30,0,7,100,8
2007,1,3,5,30,0,7,100,8
2007,1,3,6,30,0,7,100,8
2007,1,3,7,30,43,7,92.17,9
2007,1,3,8,30,188,8,82.49,12
2007,1,3,9,30,521,8,67.53,15
2007,1,3,10,30,204,7,54.33,18
2007,1,3,11,30,339,8,47.29,19
2007,1,3,12,30,497,8,44.05,20
2007,1,3,13,30,489,8,44.28,20
2007,1,3,14,30,593,7,47.76,20
2007,1,3,15,30,890,0,51,19
2007,1,3,16,30,0,7,54.41,17
2007,1,3,17,30,252,7,70.67,15
2007,1,3,18,30,0,7,81.74,13
2007,1,3,19,30,0,7,86.8,12
2007,1,3,20,30,0,7,85.96,11
2007,1,3,21,30,0,7,91.5,11
2007,1,3,22,30,0,7,91.61,11
2007,1,3,23,30,0,7,98.06,10
2007,1,4,0,30,0,7,98.2,10
2007,1,4,1,30,0,7,98.43,9
2007,1,4,2,30,0,7,98.79,9
2007,1,4,3,30,0,7,98.95,9
2007,1,4,4,30,0,7,100,9
2007,1,4,5,30,0,7,100,9
2007,1,4,6,30,0,7,100,9
2007,1,4,7,30,145,4,93.26,10
2007,1,4,8,30,1,7,83.74,13
2007,1,4,9,30,315,8,71.77,15
2007,1,4,10,30,303,3,59.21,17
2007,1,4,11,30,493,8,52.12,18
2007,1,4,12,30,533,3,47.41,19
2007,1,4,13,30,985,1,44.11,20
2007,1,4,14,30,964,1,43.85,20
2007,1,4,15,30,916,3,46.41,19
2007,1,4,16,30,811,0,52.96,17
2007,1,4,17,30,445,7,70.73,14
2007,1,4,18,30,0,7,79.41,12
2007,1,4,19,30,0,7,82.1,11
2007,1,4,20,30,0,4,85.46,10
2007,1,4,21,30,0,7,89.6,9
2007,1,4,22,30,0,7,88.31,8
2007,1,4,23,30,0,7,93.13,8
2007,1,5,0,30,0,7,91.41,8
2007,1,5,1,30,0,7,89.39,7
2007,1,5,2,30,0,7,87.08,7
2007,1,5,3,30,0,1,85.02,7
2007,1,5,4,30,0,7,83.29,7
2007,1,5,5,30,0,0,87.59,7
2007,1,5,6,30,0,4,85.93,7
2007,1,5,7,30,357,3,74.9,9
2007,1,5,8,30,782,1,61.46,13
2007,1,5,9,30,919,0,45.72,16
2007,1,5,10,30,979,0,38.84,19
2007,1,5,11,30,1006,0,35.62,20
2007,1,5,12,30,1011,0,33.18,21
2007,1,5,13,30,1000,0,31.35,21
2007,1,5,14,30,970,0,33.91,21
2007,1,5,15,30,913,0,36.85,20
2007,1,5,16,30,803,0,42.91,17
2007,1,5,17,30,536,0,59.49,14
2007,1,5,18,30,0,0,73.1,11
2007,1,5,19,30,0,0,84.02,10
2007,1,5,20,30,0,7,90.15,9
2007,1,5,21,30,0,0,90.21,8
2007,1,5,22,30,0,0,96.88,8
2007,1,5,23,30,0,0,96.79,8
2007,1,6,0,30,0,0,95.95,7
2007,1,6,1,30,0,0,100,7
2007,1,6,2,30,0,0,96.21,7
2007,1,6,3,30,0,0,90.59,7
2007,1,6,4,30,0,0,84.82,7
2007,1,6,5,30,0,0,75.14,7
2007,1,6,6,30,0,0,73.55,7
2007,1,6,7,30,356,0,66.31,10
2007,1,6,8,30,791,0,57.12,14
2007,1,6,9,30,935,0,47.18,17
2007,1,6,10,30,1000,0,35.95,20
2007,1,6,11,30,1029,0,30.38,21
2007,1,6,12,30,1039,0,28.06,22
2007,1,6,13,30,1031,0,27.88,23
2007,1,6,14,30,1004,0,28.04,23
2007,1,6,15,30,951,0,29.8,22
2007,1,6,16,30,844,0,34.41,20
2007,1,6,17,30,583,0,56.46,16
2007,1,6,18,30,0,0,65.25,13
2007,1,6,19,30,0,0,63.76,13
2007,1,6,20,30,0,0,61.58,12
2007,1,6,21,30,0,0,64.48,11
2007,1,6,22,30,0,0,68.55,11
2007,1,6,23,30,0,0,73.36,10
2007,1,7,0,30,0,0,79.34,9
2007,1,7,1,30,0,0,86.17,8
2007,1,7,2,30,0,0,93.66,7
2007,1,7,3,30,0,0,94.53,6
2007,1,7,4,30,0,0,100,6
2007,1,7,5,30,0,0,100,6
2007,1,7,6,30,0,0,99.04,6
2007,1,7,7,30,282,0,80.72,8
2007,1,7,8,30,731,0,65.04,13
2007,1,7,9,30,887,0,51.78,17
2007,1,7,10,30,959,0,40.98,20
2007,1,7,11,30,993,0,35.02,22
2007,1,7,12,30,999,0,31.89,23
2007,1,7,13,30,984,0,29.51,23
2007,1,7,14,30,944,0,31.62,23
2007,1,7,15,30,870,0,34.19,22
2007,1,7,16,30,731,0,40.35,20
2007,1,7,17,30,426,1,58.98,17
2007,1,7,18,30,0,0,74.78,13
2007,1,7,19,30,0,0,86.22,12
2007,1,7,20,30,0,0,92.58,11
2007,1,7,21,30,0,1,99.15,10
2007,1,7,22,30,0,3,97.64,9
2007,1,7,23,30,0,4,99.45,8
2007,1,8,0,30,0,4,100,8
2007,1,8,1,30,0,7,100,7
2007,1,8,2,30,0,7,95.73,6
2007,1,8,3,30,0,7,96.49,6
2007,1,8,4,30,0,4,97.96,5
2007,1,8,5,30,0,4,94.01,5
2007,1,8,6,30,0,4,91.12,5
2007,1,8,7,30,0,3,83.05,6
2007,1,8,8,30,0,4,67.59,8
2007,1,8,9,30,859,1,56.81,12
2007,1,8,10,30,938,1,49.09,15
2007,1,8,11,30,510,3,42.5,18
2007,1,8,12,30,517,3,40.66,19
2007,1,8,13,30,973,0,38.39,20
2007,1,8,14,30,670,7,38.63,20
2007,1,8,15,30,872,0,41.74,19
2007,1,8,16,30,96,4,48.55,17
2007,1,8,17,30,372,7,66.71,14
2007,1,8,18,30,0,3,76.16,12
2007,1,8,19,30,0,1,79.94,11
2007,1,8,20,30,0,3,84.26,9
2007,1,8,21,30,0,7,88.63,8
2007,1,8,22,30,0,7,93.2,8
2007,1,8,23,30,0,7,91.63,8
2007,1,9,0,30,0,3,90.16,7
2007,1,9,1,30,0,7,88.66,7
2007,1,9,2,30,0,0,93.52,7
2007,1,9,3,30,0,7,92.2,7
2007,1,9,4,30,0,4,90.3,6
2007,1,9,5,30,0,7,93.88,6
2007,1,9,6,30,0,7,90.33,6
2007,1,9,7,30,0,7,77.05,8
2007,1,9,8,30,469,7,59.4,12
2007,1,9,9,30,297,7,52.01,15
2007,1,9,10,30,974,0,42.65,18
2007,1,9,11,30,1008,0,38.88,19
2007,1,9,12,30,1014,0,35.77,20
2007,1,9,13,30,1006,0,33.17,21
2007,1,9,14,30,976,0,33.07,20
2007,1,9,15,30,899,0,35.48,19
2007,1,9,16,30,761,0,44.23,17
2007,1,9,17,30,451,3,59.98,14
2007,1,9,18,30,0,1,74.28,11
2007,1,9,19,30,0,1,78.21,9
2007,1,9,20,30,0,1,82.24,8
2007,1,9,21,30,0,10,85.56,8
2007,1,9,22,30,0,1,88.21,7
2007,1,9,23,30,0,1,85.32,6
2007,1,10,0,30,0,4,88.91,6
2007,1,10,1,30,0,3,86.85,5
2007,1,10,2,30,0,0,92.39,5
2007,1,10,3,30,0,0,92.95,5
2007,1,10,4,30,0,3,94.07,5
2007,1,10,5,30,0,0,94.93,5
2007,1,10,6,30,0,1,95.37,5
2007,1,10,7,30,0,3,79.03,7
2007,1,10,8,30,686,1,62.55,11
2007,1,10,9,30,861,0,50.71,16
2007,1,10,10,30,944,0,42.2,19
2007,1,10,11,30,983,0,36.89,20
2007,1,10,12,30,993,0,34.38,21
2007,1,10,13,30,982,0,34.35,22
2007,1,10,14,30,946,0,34.47,22
2007,1,10,15,30,872,1,36.82,21
2007,1,10,16,30,744,0,42.45,18
2007,1,10,17,30,82,3,57.45,15
2007,1,10,18,30,0,3,72.83,13
2007,1,10,19,30,0,7,76.18,12
2007,1,10,20,30,0,7,81.42,11
2007,1,10,21,30,0,1,85.44,10
2007,1,10,22,30,0,1,91.88,9
2007,1,10,23,30,0,1,92.07,8
2007,1,11,0,30,0,0,92.88,8
2007,1,11,1,30,0,7,100,8
2007,1,11,2,30,0,7,100,8
2007,1,11,3,30,0,7,100,7
2007,1,11,4,30,0,7,100,7
2007,1,11,5,30,0,7,100,7
2007,1,11,6,30,0,3,100,7
2007,1,11,7,30,229,0,91.29,9
2007,1,11,8,30,695,0,71.44,13
2007,1,11,9,30,419,3,53.96,17
2007,1,11,10,30,932,0,43.89,19
2007,1,11,11,30,966,0,37.4,20
2007,1,11,12,30,978,1,34.25,21
2007,1,11,13,30,970,0,31.52,22
2007,1,11,14,30,940,0,32.9,22
2007,1,11,15,30,880,0,34.41,21
2007,1,11,16,30,754,1,36.25,19
2007,1,11,17,30,480,3,50.9,16
2007,1,11,18,30,0,3,63.64,13
2007,1,11,19,30,0,3,72.29,12
2007,1,11,20,30,0,0,75.69,11
2007,1,11,21,30,0,0,79.9,10
2007,1,11,22,30,0,0,85.51,9
2007,1,11,23,30,0,0,91.65,8
2007,1,12,0,30,0,0,91.5,7
2007,1,12,1,30,0,0,97.19,7
2007,1,12,2,30,0,0,96.27,7
2007,1,12,3,30,0,0,95.1,7
2007,1,12,4,30,0,0,93.52,7
2007,1,12,5,30,0,0,91.55,7
2007,1,12,6,30,0,0,89.28,7
2007,1,12,7,30,305,1,72.08,9
2007,1,12,8,30,760,0,56.51,13
2007,1,12,9,30,906,0,43.87,17
2007,1,12,10,30,979,0,34.72,19
2007,1,12,11,30,1015,0,31.51,21
2007,1,12,12,30,1030,0,28.72,22
2007,1,12,13,30,1024,0,26.54,22
2007,1,12,14,30,1000,0,28.17,22
2007,1,12,15,30,946,0,30.26,21
2007,1,12,16,30,846,0,34.76,19
2007,1,12,17,30,604,1,52.96,16
2007,1,12,18,30,0,0,63.95,13
2007,1,12,19,30,0,0,67.43,12
2007,1,12,20,30,0,0,71.43,11
2007,1,12,21,30,0,0,70.83,11
2007,1,12,22,30,0,0,74.86,10
2007,1,12,23,30,0,0,78.81,9
2007,1,13,0,30,0,0,77.74,8
2007,1,13,1,30,0,0,82.3,8
2007,1,13,2,30,0,0,81.88,8
