Year,Month,Day,Hour,Minute,DNI,Cloud Type,Relative Humidity,Temperature
2005,1,1,0,30,0,0,74.17,6
2005,1,1,1,30,0,0,81.74,6
2005,1,1,2,30,0,0,83.64,6
2005,1,1,3,30,0,1,85.48,6
2005,1,1,4,30,0,7,81.71,6
2005,1,1,5,30,0,7,83.15,6
2005,1,1,6,30,0,0,83.54,7
2005,1,1,7,30,275,1,73.63,8
2005,1,1,8,30,723,0,58.76,12
2005,1,1,9,30,880,0,46.24,16
2005,1,1,10,30,953,0,35.94,18
2005,1,1,11,30,987,0,31.86,19
2005,1,1,12,30,999,0,29.04,20
2005,1,1,13,30,990,0,28.83,20
2005,1,1,14,30,962,0,29.22,20
2005,1,1,15,30,907,0,29.38,19
2005,1,1,16,30,798,0,33.51,18
2005,1,1,17,30,521,0,52.08,15
2005,1,1,18,30,0,0,55.05,12
2005,1,1,19,30,0,0,58.64,12
2005,1,1,20,30,0,0,62.25,11
2005,1,1,21,30,0,0,62.29,10
2005,1,1,22,30,0,0,67.83,9
2005,1,1,23,30,0,0,74.1,8
2005,1,2,0,30,0,0,80.43,8
2005,1,2,1,30,0,0,87.66,7
2005,1,2,2,30,0,0,89.15,7
2005,1,2,3,30,0,0,90.33,7
2005,1,2,4,30,0,0,84.78,7
2005,1,2,5,30,0,0,90.85,7
2005,1,2,6,30,0,0,90.42,7
2005,1,2,7,30,293,0,78.63,9
2005,1,2,8,30,738,0,61.92,13
2005,1,2,9,30,878,0,45.09,17
2005,1,2,10,30,952,0,34.32,19
2005,1,2,11,30,989,0,31.59,21
2005,1,2,12,30,1007,0,29.51,22
2005,1,2,13,30,1003,0,27.89,22
2005,1,2,14,30,978,0,30.15,22
2005,1,2,15,30,923,0,32.6,21
2005,1,2,16,30,812,0,37.53,19
2005,1,2,17,30,541,0,54.1,16
2005,1,2,18,30,0,0,64.2,13
2005,1,2,19,30,0,0,63.64,12
2005,1,2,20,30,0,0,67.47,12
2005,1,2,21,30,0,0,66.88,12
2005,1,2,22,30,0,0,70.6,11
2005,1,2,23,30,0,0,69.56,10
2005,1,3,0,30,0,0,73.11,9
2005,1,3,1,30,0,0,76.22,9
2005,1,3,2,30,0,0,73.48,8
2005,1,3,3,30,0,0,76.45,8
2005,1,3,4,30,0,0,76.32,8
2005,1,3,5,30,0,0,72.57,8
2005,1,3,6,30,0,0,73.48,8
2005,1,3,7,30,378,0,69.45,10
2005,1,3,8,30,803,0,56.1,13
2005,1,3,9,30,942,0,43.8,17
2005,1,3,10,30,1006,0,29.91,20
2005,1,3,11,30,1036,0,26.14,21
2005,1,3,12,30,1046,0,23.49,22
2005,1,3,13,30,1042,0,21.47,23
2005,1,3,14,30,1020,0,21.25,23
2005,1,3,15,30,970,0,22.43,22
2005,1,3,16,30,870,0,26.06,20
2005,1,3,17,30,612,0,45.91,16
2005,1,3,18,30,0,0,51.92,13
2005,1,3,19,30,0,0,54.89,12
2005,1,3,20,30,0,0,57.28,11
2005,1,3,21,30,0,0,60.37,10
2005,1,3,22,30,0,0,63.67,9
2005,1,3,23,30,0,0,62.54,8
2005,1,4,0,30,0,0,65.87,8
2005,1,4,1,30,0,0,65.11,7
2005,1,4,2,30,0,0,70.01,7
2005,1,4,3,30,0,0,70.86,7
2005,1,4,4,30,0,0,67.11,7
2005,1,4,5,30,0,0,67.93,7
2005,1,4,6,30,0,0,68.52,8
2005,1,4,7,30,402,0,61.5,10
2005,1,4,8,30,827,0,51.44,14
2005,1,4,9,30,951,0,35.79,17
2005,1,4,10,30,1017,0,26.22,20
