Year,Month,Day,Hour,Minute,DNI,Cloud Type,Relative Humidity,Temperature
2004,1,1,0,30,0,7,99.9,9
2004,1,1,1,30,0,7,98.76,8
2004,1,1,2,30,0,7,100,7
2004,1,1,3,30,0,7,100,7
2004,1,1,4,30,0,0,100,7
2004,1,1,5,30,0,7,100,7
2004,1,1,6,30,0,7,100,7
2004,1,1,7,30,341,0,86.6,8
2004,1,1,8,30,489,7,69.28,11
2004,1,1,9,30,904,0,54.3,14
2004,1,1,10,30,549,7,43.84,17
2004,1,1,11,30,1015,0,33.6,20
2004,1,1,12,30,1030,0,29.81,21
2004,1,1,13,30,1027,0,27.15,22
2004,1,1,14,30,1003,0,26.62,21
2004,1,1,15,30,943,1,28.16,20
2004,1,1,16,30,230,3,34.98,18
2004,1,1,17,30,546,7,54.53,15
2004,1,1,18,30,0,7,69.26,12
2004,1,1,19,30,0,0,70.9,12
2004,1,1,20,30,0,7,70.34,11
2004,1,1,21,30,0,1,75.16,10
2004,1,1,22,30,0,7,79.86,10
2004,1,1,23,30,0,7,85.12,9
2004,1,2,0,30,0,7,85.88,9
2004,1,2,1,30,0,7,93.42,8
2004,1,2,2,30,0,7,95.25,7
2004,1,2,3,30,0,1,100,7
2004,1,2,4,30,0,0,100,6
2004,1,2,5,30,0,0,100,6
2004,1,2,6,30,0,0,100,6
2004,1,2,7,30,354,0,90.5,8
2004,1,2,8,30,375,3,68.27,12
2004,1,2,9,30,950,0,49.03,17
2004,1,2,10,30,1013,0,30.3,20
2004,1,2,11,30,557,3,25.95,21
2004,1,2,12,30,566,3,24.01,22
2004,1,2,13,30,490,3,22.73,22
2004,1,2,14,30,611,7,24.75,22
2004,1,2,15,30,340,3,27.05,21
2004,1,2,16,30,493,8,32.53,19
2004,1,2,17,30,431,7,57.18,15
2004,1,2,18,30,0,7,65.43,13
2004,1,2,19,30,0,7,65.12,12
2004,1,2,20,30,0,7,68.36,12
2004,1,2,21,30,0,7,66.93,11
2004,1,2,22,30,0,3,70.04,11
2004,1,2,23,30,0,7,73.32,10
2004,1,3,0,30,0,7,71.5,9
2004,1,3,1,30,0,4,74.59,9
2004,1,3,2,30,0,7,72.49,9
2004,1,3,3,30,0,0,70.79,9
2004,1,3,4,30,0,0,69.44,9
2004,1,3,5,30,0,0,67.85,8
2004,1,3,6,30,0,0,66.32,8
2004,1,3,7,30,358,1,62.47,10
2004,1,3,8,30,795,0,52.29,14
2004,1,3,9,30,931,0,41.22,17
2004,1,3,10,30,998,0,31.37,19
2004,1,3,11,30,1029,0,28.08,20
2004,1,3,12,30,1037,0,26.58,21
2004,1,3,13,30,1027,0,29.4,21
2004,1,3,14,30,575,3,33.07,20
2004,1,3,15,30,946,0,37.04,19
2004,1,3,16,30,837,1,44.1,17
2004,1,3,17,30,146,7,61.38,14
2004,1,3,18,30,0,7,71.58,11
2004,1,3,19,30,0,7,81.53,10
2004,1,3,20,30,0,7,81.55,9
2004,1,3,21,30,0,7,87.76,9
2004,1,3,22,30,0,7,94.71,8
2004,1,3,23,30,0,7,95.85,8
2004,1,4,0,30,0,7,97.04,7
2004,1,4,1,30,0,4,100,7
2004,1,4,2,30,0,3,100,7
2004,1,4,3,30,0,4,100,7
2004,1,4,4,30,0,4,100,7
2004,1,4,5,30,0,3,100,7
2004,1,4,6,30,0,4,100,7
2004,1,4,7,30,294,1,91.83,9
2004,1,4,8,30,742,0,72.21,13
2004,1,4,9,30,899,0,60.47,16
2004,1,4,10,30,967,1,53.36,18
2004,1,4,11,30,997,0,49.64,19
2004,1,4,12,30,1005,0,46.25,20
2004,1,4,13,30,991,0,43.18,21
2004,1,4,14,30,959,0,45.84,20
2004,1,4,15,30,899,0,48.41,19
